customer_id,用户价值分层,地域标签,偏好一级品类,满意度标签,获客渠道标签
c4f0c7701cf183ceb6f4f05a5e6db4a6,沉睡高消费用户,东南核心经济区,housewares,低满意投诉风险,organic_search
66aeda5555542d7cc245264c97dd52c3,潜力增长用户,东南核心经济区,housewares,高满意用户,organic_search
2894d1f67d717f4ed8bde367b17e0005,新客一次性用户,东南核心经济区,housewares,高满意用户,organic_search
d86bc7648165e5ea4dc2350d3bb291f6,潜力增长用户,东南核心经济区,sports_leisure,低满意投诉风险,organic_search
d4b39e7665072457e7ef461a39cabfed,高价值核心用户,东南核心经济区,sports_leisure,高满意用户,organic_search
46f70e082caf080ea42736d39f169d3e,低价值流失风险用户,东南核心经济区,housewares,高满意用户,organic_search
384a027682b0ddc9d88f4aab723d9730,低价值流失风险用户,东南核心经济区,housewares,高满意用户,organic_search
e2436ba9192da3fdf16eaaf26d17468d,高价值核心用户,东南核心经济区,housewares,高满意用户,organic_search
97300bfd9a30cf2f2ec1046a2abc1f2b,潜力增长用户,东南核心经济区,housewares,低满意投诉风险,organic_search
bf0bb80f1dde0b8bb3b522d8146a764f,沉睡高消费用户,东南核心经济区,housewares,高满意用户,organic_search
eff7fa81e883948703854337af2c2983,潜力增长用户,东南核心经济区,housewares,高满意用户,organic_search
1af50531df15b7eb8d15a95d3fbec0f4,新客一次性用户,其他区域,housewares,高满意用户,organic_search
7eefe1898dff66fa3b252fda68ff2ff2,沉睡高消费用户,东南核心经济区,housewares,高满意用户,organic_search
d989bb99a2ac80add9e16a77da2e009c,潜力增长用户,东南核心经济区,housewares,高满意用户,organic_search
c99f831eb20be92ec0497c616a6dcc93,高价值核心用户,其他区域,sports_leisure,高满意用户,organic_search
eb5cfb1e923b447232fd8d969c517974,高价值核心用户,其他区域,housewares,高满意用户,organic_search
67a0a75c349534ca26728cbb0864a8f0,潜力增长用户,东南核心经济区,sports_leisure,中性用户,organic_search
e328b8959b9167b1106d4108c3ef0b92,沉睡高消费用户,东南核心经济区,housewares,高满意用户,organic_search
7a37b4155f68fadf391ca54d5ac9b719,潜力增长用户,东南核心经济区,housewares,低满意投诉风险,organic_search
52584132eae2a44eb993f99d1de4e6b5,低价值流失风险用户,东南核心经济区,housewares,高满意用户,organic_search
412ccfcbac9738eaa7df3fe0210d9e3b,新客一次性用户,东南核心经济区,sports_leisure,高满意用户,organic_search
df4bf0754b4fc36ea13f67b02c5651e4,高价值核心用户,东南核心经济区,housewares,高满意用户,organic_search
14ee461cb73062a37b46087e2e18d753,低价值流失风险用户,东南核心经济区,housewares,低满意投诉风险,organic_search
fcf2e90a30d69843bd526fab018317c5,潜力增长用户,东南核心经济区,housewares,高满意用户,organic_search
c34527f7e4e6e1af21c875a28db6e84c,潜力增长用户,其他区域,housewares,高满意用户,organic_search
2b8c2a8176b08fd269aa0f075938aad9,新客一次性用户,东南核心经济区,housewares,高满意用户,organic_search
a2fec579a2a42e83cc3779891266ce5a,潜力增长用户,东南核心经济区,housewares,高满意用户,organic_search
6ec9f5dc2b3ba35ba341bd0b1fab481d,潜力增长用户,东南核心经济区,sports_leisure,低满意投诉风险,organic_search
9c86f05a667e70dbf3bc34004eaa113d,高价值核心用户,其他区域,housewares,高满意用户,organic_search
6641d4bc99bd20a09ec8c66f4c7ae0e3,潜力增长用户,东南核心经济区,housewares,高满意用户,organic_search
e04fc9722632182bd8740b612e764f2f,高价值核心用户,东南核心经济区,sports_leisure,低满意投诉风险,organic_search
f958c0b8328c460f2e99dbdc9158a8b7,潜力增长用户,东南核心经济区,housewares,高满意用户,organic_search
e5c4ecd26f96f4c396a87c36e270d66a,高价值核心用户,东南核心经济区,housewares,低满意投诉风险,organic_search
18e56af97c2f24afcfaf7aa97ad2b969,低价值流失风险用户,其他区域,sports_leisure,高满意用户,organic_search
b4028a61e0f13ed5789bb2b270e7672f,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
6ca4c791dfb84fbc05cbe68d7d7a95be,潜力增长用户,东南核心经济区,health_beauty,高满意用户,organic_search
396b5a4c38066395a3f1fbb86f2cac80,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,organic_search
a7ca11bb456bde34525e2c9049530c8e,高价值核心用户,其他区域,sports_leisure,高满意用户,organic_search
cc2076c7e48e1a6be431a0f51fa923d1,高价值核心用户,东南核心经济区,sports_leisure,高满意用户,organic_search
36892517070349e99d010b1acd25cf4e,新客一次性用户,东南核心经济区,sports_leisure,高满意用户,organic_search
43f2176981dddf6c658f92c81be1dc72,新客一次性用户,东南核心经济区,sports_leisure,高满意用户,organic_search
f257e9cbaee084fabf915bb3eef2404c,高价值核心用户,东南核心经济区,sports_leisure,中性用户,organic_search
648769ea86279f0b00d37c5c254c8a27,新客一次性用户,东南核心经济区,sports_leisure,高满意用户,organic_search
bdda22735ca173eeb4725c8d8dcce39d,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
35b1a3161577151979b495f826641469,新客一次性用户,东南核心经济区,sports_leisure,低满意投诉风险,organic_search
56d4e564c90c03ec7bdc5958321f3874,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,organic_search
84abea7c34696570a6c1f3a7839f2ee9,潜力增长用户,南部区域,sports_leisure,高满意用户,organic_search
a93166fe7f216671c235ade81f9eeb1c,高价值核心用户,东南核心经济区,sports_leisure,高满意用户,organic_search
053c7943cf3218c20664c01973f729de,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,organic_search
f2cf42d4e28d675447e5d6125721a496,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
9642a0bb9a77aa2ede0187891ff98976,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
e0fb20baf67827e3900f8b8e3f7b4a51,高价值核心用户,其他区域,sports_leisure,低满意投诉风险,organic_search
9d535cfb9c9d4e2d7d8670551ff202db,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
dcb729d4247a942fe9911fe4685899a9,沉睡高消费用户,南部区域,sports_leisure,高满意用户,organic_search
a0de00f997c23245884810fb48462b67,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
9a1dbfc79989fbfcb8ff2b5e509447a2,高价值核心用户,东南核心经济区,sports_leisure,高满意用户,organic_search
6400436c2f08333637b0cf1b769dd334,新客一次性用户,其他区域,sports_leisure,高满意用户,organic_search
b2d9f8e504f557a08b70facea3e5e167,高价值核心用户,其他区域,sports_leisure,高满意用户,organic_search
3bed1a75ce48dad3e90b5c47c36b5204,新客一次性用户,其他区域,sports_leisure,高满意用户,organic_search
666cb467ea14b1f98b33bdcf2e71d124,沉睡高消费用户,东南核心经济区,sports_leisure,高满意用户,organic_search
03318882e195c7e5aace9314477cf957,低价值流失风险用户,东南核心经济区,sports_leisure,中性用户,organic_search
162f0611c82d228cddbe4c1c92ba29ef,新客一次性用户,东南核心经济区,health_beauty,高满意用户,organic_search
8e9f6c81ed885042f78bf4db9b926f85,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
edf0671289afa3c587fe9bcf46969567,高价值核心用户,东南核心经济区,sports_leisure,高满意用户,organic_search
c9bb1eb348a7c12382d8288eabedb2c9,沉睡高消费用户,东南核心经济区,sports_leisure,高满意用户,organic_search
e96ff5a5f8538ccd9dbe20e694d02a51,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
af18612bfb6a3f68257c693f72848f28,高价值核心用户,南部区域,sports_leisure,低满意投诉风险,organic_search
e3ab519b9f2681e43d1ecc7f1cfa5a81,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
ea4719ed8756aadd5f9a15cf0f38eb54,潜力增长用户,其他区域,sports_leisure,高满意用户,organic_search
0547440e828d7b3fc00dc7cd355b9fba,新客一次性用户,东南核心经济区,sports_leisure,高满意用户,organic_search
b123952035a68c206b896798af8b1b48,高价值核心用户,东南核心经济区,sports_leisure,高满意用户,organic_search
ab73f5a2330697c909217f3fd9b37368,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
6a88314386b1b7172545cc49e337aaed,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
a8bb774baf42be4ec71b92200ceee3b9,潜力增长用户,其他区域,sports_leisure,高满意用户,organic_search
243ec46b2d1ede1c56821491f256d7c7,新客一次性用户,东南核心经济区,sports_leisure,高满意用户,organic_search
984e03c38bf2c163791fa3d61a002a01,潜力增长用户,东南核心经济区,sports_leisure,高满意用户,organic_search
02b81e78d15d013c5de9a2e89ceddb0b,新客一次性用户,东南核心经济区,sports_leisure,高满意用户,organic_search
ef65d5034c7341b280811f7bf95f264f,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,unknown
3b6fedb8d82234fc49841755445308c9,低价值流失风险用户,其他区域,health_beauty,高满意用户,unknown
731723e171b17d3d3d478ea3a1f4151d,沉睡高消费用户,南部区域,health_beauty,高满意用户,unknown
d122755f5989b6f6702431c0fe0dc767,沉睡高消费用户,其他区域,health_beauty,高满意用户,unknown
022bdd440f8a37e8ba62d67287135a75,低价值流失风险用户,东南核心经济区,health_beauty,中性用户,unknown
6f39dfa5c8cc2ebf90ab2b4b35fb6d1f,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,unknown
41780f5332fd74783f7f527fcf58d21b,低价值流失风险用户,其他区域,health_beauty,高满意用户,unknown
0c9c3baecd7d29ce00d0f64e0f92bef9,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
10a5943f74a8f7f9a8e3785ac0a01cea,新客一次性用户,东南核心经济区,health_beauty,高满意用户,unknown
ec8475867514b71ceea3172f1312c533,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,unknown
612f74d1eba3246d977ed2fa4b166e31,低价值流失风险用户,其他区域,health_beauty,高满意用户,unknown
a06b36afcb92e3dd94f5589baf453ec3,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,unknown
145f4c0afd867119a41cc9c0a43e450d,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
fa856c719176ea69e8584911baf9db77,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
dd7fd23e665b40be0b227cdd2b179046,沉睡高消费用户,其他区域,health_beauty,高满意用户,unknown
332dbedc045320b8aa3355bef2ed5ccf,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
cc4e05eb7d11adf9ff56a1c0bf9163da,沉睡高消费用户,南部区域,health_beauty,低满意投诉风险,unknown
cd40968134f4910e8a0b772a0012154d,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
b25733427eb5357a483382ac859982e4,低价值流失风险用户,其他区域,construction_tools_construction,高满意用户,organic_search
e5a8aaccb766e00177b0a587979cc814,低价值流失风险用户,东南核心经济区,construction_tools_construction,低满意投诉风险,organic_search
f19beee41a937253515eac4b47aaa81b,沉睡高消费用户,东南核心经济区,garden_tools,高满意用户,paid_search
d02dd1824902a30960455283214432b0,高价值核心用户,东南核心经济区,health_beauty,高满意用户,paid_search
85458cd2d0d7e8ae462588018d9725ff,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,paid_search
7ada4336f7dfa49d1be7bc1b14e3cd10,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,paid_search
831cf4ed313a9240512583f43b23d20a,沉睡高消费用户,东南核心经济区,health_beauty,中性用户,paid_search
d433a7052842b27ecc5ff0c94c3b70dc,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,paid_search
d40a1ebd5fb73cb6fc9950aabd029157,沉睡高消费用户,东南核心经济区,health_beauty,高满意用户,paid_search
1d8a4affc06abc7f45a7bc907d06821f,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,paid_search
6964f3f60ad8c5ff9e3ff42d8747fbe3,潜力增长用户,东南核心经济区,fixed_telephony,低满意投诉风险,social
9c79eb1cd7a36127cba5b97b0a746d31,高价值核心用户,东南核心经济区,fixed_telephony,高满意用户,social
5d3507a78913086108780c26aa502cc9,低价值流失风险用户,东南核心经济区,stationery,高满意用户,paid_search
e399faa66b9c2ca682f2d6272eb04364,低价值流失风险用户,东南核心经济区,construction_tools_construction,中性用户,paid_search
a900fa42453c67e0168cebea8f69ff33,潜力增长用户,东南核心经济区,stationery,高满意用户,paid_search
7352a1f0a2996c749618039b4f1ddacb,低价值流失风险用户,东南核心经济区,stationery,中性用户,paid_search
f97863baca8a05e51370446679195ef3,低价值流失风险用户,东南核心经济区,garden_tools,高满意用户,unknown
39330c89e6e537b6e6698d805576e36b,新客一次性用户,其他区域,garden_tools,高满意用户,unknown
ba3c543c2b495c38f9dc47b4814c7b32,沉睡高消费用户,东南核心经济区,garden_tools,高满意用户,unknown
959dea625b3585727393f81649b336a8,潜力增长用户,其他区域,garden_tools,高满意用户,unknown
8013a33161d0b154e440f3ecb285dd41,低价值流失风险用户,东南核心经济区,sports_leisure,低满意投诉风险,unknown
84f82d5d361c6b6ae90f6de02256702c,潜力增长用户,东南核心经济区,costruction_tools_tools,高满意用户,unknown
8fe12987222716b7f2cacc4bf4b3d367,潜力增长用户,东南核心经济区,garden_tools,高满意用户,unknown
3e337c99e0f5ff7ba9a4b98fbf7412fd,低价值流失风险用户,东南核心经济区,home_construction,低满意投诉风险,unknown
56a914c4b8d40096b2b7074f4c2f62ec,低价值流失风险用户,东南核心经济区,garden_tools,高满意用户,unknown
3dd7e34382c3fae6bd89bf41b2c7c291,新客一次性用户,东南核心经济区,garden_tools,高满意用户,unknown
e34415cb97f778cce5acc0023594bb94,沉睡高消费用户,东南核心经济区,construction_tools_lights,中性用户,unknown
ae5b997c142cad29cab4f9fe0ed0a02f,低价值流失风险用户,南部区域,health_beauty,高满意用户,unknown
9126539aa02befb9271bed176c06c637,潜力增长用户,南部区域,stationery,高满意用户,unknown
9fac23ba3b881f843a1ffa4302367de6,低价值流失风险用户,东南核心经济区,health_beauty,高满意用户,unknown
691d40208631cd03af65dad66c462d03,潜力增长用户,其他区域,health_beauty,中性用户,unknown
f212f27910c574c5835d1fc48eace4a0,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
5c8d24e0bfbb275a17d06a203e80e94c,低价值流失风险用户,东南核心经济区,health_beauty,中性用户,unknown
54f25e1fa9df79970f3ed1df347243fd,新客一次性用户,南部区域,computers_accessories,高满意用户,unknown
656feadbac2d82190053bb9047e70f11,潜力增长用户,东南核心经济区,auto,高满意用户,unknown
7dd79bd17d2be396ffdaabb3244e4213,低价值流失风险用户,其他区域,computers_accessories,高满意用户,unknown
b98be2d53e952e3c5e284fdd41f6937e,低价值流失风险用户,南部区域,computers_accessories,高满意用户,unknown
14868f37a05bafdab87b728267196f10,低价值流失风险用户,其他区域,auto,高满意用户,unknown
9f0a6132b4dc6010d7b675cdd84aef5d,沉睡高消费用户,南部区域,sports_leisure,高满意用户,referral
5d333f71a8e4d495a82fd170d4fbb455,低价值流失风险用户,南部区域,stationery,高满意用户,organic_search
2e21b1aeab76585106972bb64bbcc0aa,低价值流失风险用户,东南核心经济区,baby,中性用户,organic_search
3acc9474e20338145d7a9e31318152ea,低价值流失风险用户,东南核心经济区,stationery,高满意用户,organic_search
62b423aab58096ca514ba6aa06be2f98,新客一次性用户,东南核心经济区,stationery,高满意用户,organic_search
7f34b9bf56cacd4cb15a9c221c7d31da,沉睡高消费用户,东南核心经济区,stationery,低满意投诉风险,organic_search
ea1d44731617545fe33f839b60da6b9c,沉睡高消费用户,东南核心经济区,baby,高满意用户,organic_search
8016d8085d0ac1f2b9f92022d07f1ee8,低价值流失风险用户,南部区域,baby,高满意用户,social
6e407e29c113a47cfbe2fb594111c942,沉睡高消费用户,东南核心经济区,baby,高满意用户,social
647c41a2f25905e22085a06adca6c76f,低价值流失风险用户,其他区域,baby,高满意用户,social
ba918f303c01fdb6620798b7d144d9ba,沉睡高消费用户,东南核心经济区,baby,高满意用户,social
f6d1915aec1b2b664f424188606a4c50,低价值流失风险用户,东南核心经济区,baby,中性用户,social
0a36842868e0ea8fcd234e4df971fad0,新客一次性用户,东南核心经济区,baby,高满意用户,social
cd717f4d257d83f8fc1444f73167b8d6,低价值流失风险用户,东南核心经济区,baby,高满意用户,social
c9c50e93a64b30608d9fc63f83a6ef19,沉睡高消费用户,东南核心经济区,baby,高满意用户,social
3fb4d17e4a2870060d6becf7e248504e,低价值流失风险用户,其他区域,baby,高满意用户,social
f5d5492dc94a7ec64f842ba6f34220b2,低价值流失风险用户,东南核心经济区,toys,高满意用户,direct_traffic
b6be790938b3160be968a4b96eb8873d,低价值流失风险用户,东南核心经济区,toys,高满意用户,direct_traffic
e52f83840892c262d5108d011eb6216b,沉睡高消费用户,其他区域,books_general_interest,高满意用户,direct_traffic
b57cf80b3778ed268142cd5596d861f5,高价值核心用户,东南核心经济区,furniture_living_room,高满意用户,organic_search
6631d7b1ff0c8eea33d294ca4ec2a2c0,潜力增长用户,东南核心经济区,furniture_living_room,高满意用户,organic_search
997f151339e5077fe22d22b321308d2f,高价值核心用户,南部区域,furniture_living_room,高满意用户,organic_search
cc1b10d7aa89d1e6b6ed4e336129ac27,高价值核心用户,东南核心经济区,furniture_living_room,低满意投诉风险,organic_search
6d33b4f1d814e8a483440d1821db68a1,潜力增长用户,东南核心经济区,furniture_living_room,高满意用户,organic_search
4d2219481428c1004c9275a686169e01,新客一次性用户,东南核心经济区,furniture_living_room,高满意用户,organic_search
4a16f473b9165083cdf52e74fbeff27e,新客一次性用户,南部区域,computers_accessories,高满意用户,organic_search
cd59a6b30d35d92fea65e414b87adce3,高价值核心用户,东南核心经济区,housewares,中性用户,unknown
3bf8c41d1072b609960bc3abc510b5e9,新客一次性用户,东南核心经济区,housewares,高满意用户,unknown
026ae2477af95b832998d23578eb4336,新客一次性用户,东南核心经济区,housewares,高满意用户,unknown
bb026a0a19125263b0bfe39a1e72b28d,高价值核心用户,东南核心经济区,housewares,中性用户,unknown
b41e711f87202c50ba7d98ca8b5a7c84,高价值核心用户,南部区域,housewares,高满意用户,unknown
d57fee640224bb34de29f6e6d6f31c2a,潜力增长用户,其他区域,housewares,中性用户,unknown
b09017d118d18d405c8538ae256f2104,低价值流失风险用户,南部区域,computers_accessories,高满意用户,unknown
dab42af2ee0cfa30e613478a4d57e6fe,低价值流失风险用户,东南核心经济区,computers_accessories,高满意用户,unknown
2b7ae7a532ff538ce88f6bfdd2cb564c,新客一次性用户,南部区域,home_appliances_2,低满意投诉风险,paid_search
548692bdcbd6e3683ff306ac9d8418d6,新客一次性用户,南部区域,home_appliances_2,低满意投诉风险,paid_search
f82d1df095bf073a1298faed123b844b,潜力增长用户,其他区域,auto,高满意用户,paid_search
e377314dfa6e23684f1fae454fe8d8d0,低价值流失风险用户,东南核心经济区,auto,高满意用户,paid_search
b6cdf22de5558fa17709875a7780a4cf,沉睡高消费用户,南部区域,auto,低满意投诉风险,paid_search
2b4f66c5ead58995d8097a8f3bef9833,新客一次性用户,其他区域,auto,高满意用户,paid_search
464b815e53d5593b7748577c0c8b0c2f,新客一次性用户,其他区域,auto,高满意用户,paid_search
a9d55da2151a33741cee50d084e410e0,低价值流失风险用户,东南核心经济区,auto,高满意用户,paid_search
1f3e5065ebd28abed905c82bd83b4594,新客一次性用户,东南核心经济区,auto,高满意用户,paid_search
68eb20944e41567dd783b2d43dd89af1,低价值流失风险用户,东南核心经济区,auto,高满意用户,paid_search
634abb8644a5c935250dc7d8201413bb,新客一次性用户,东南核心经济区,auto,高满意用户,paid_search
4de495b9945a8375377fe484c4e14269,新客一次性用户,其他区域,auto,高满意用户,paid_search
e6fe99ccca7205804697a0aaef1539fb,低价值流失风险用户,东南核心经济区,auto,高满意用户,paid_search
3b6dc76e9598654bd9fc7a898ed4813c,新客一次性用户,东南核心经济区,auto,高满意用户,paid_search
2845c3b58bbe2eb1dd1db586ae2badb3,新客一次性用户,东南核心经济区,auto,高满意用户,paid_search
fe259b2c6d1b0081cf8d8c83e83437c8,低价值流失风险用户,东南核心经济区,auto,高满意用户,paid_search
fc1d80ada6741dcac4c20f6da659fb3e,沉睡高消费用户,其他区域,auto,高满意用户,organic_search
857df1e83336925aff428375b48c55e7,低价值流失风险用户,东南核心经济区,toys,低满意投诉风险,organic_search
0c93424c2fb72cbfb2264a9d174d8513,新客一次性用户,南部区域,baby,高满意用户,organic_search
102e94eaf801d934fefd9861fd6e1ede,新客一次性用户,东南核心经济区,,高满意用户,organic_search
acb850d4b3d1f49d7c90ba88e74c4c78,潜力增长用户,东南核心经济区,toys,高满意用户,organic_search
31d8da0f80697e347d7fcf21eac83d3d,低价值流失风险用户,其他区域,,低满意投诉风险,organic_search
4e381215852121bf10c90157175d7ce8,新客一次性用户,东南核心经济区,baby,高满意用户,organic_search
7f39dac97083a76136cecfcc6fe71b73,潜力增长用户,南部区域,toys,高满意用户,organic_search
f1507c57c4d52d7a4e7cac26d6f7bc5a,低价值流失风险用户,东南核心经济区,,高满意用户,organic_search
d68f4c538ab9176ed85a35b4378d0423,低价值流失风险用户,东南核心经济区,baby,高满意用户,organic_search
beb0e6708010ee6d99e100be6334deb9,低价值流失风险用户,东南核心经济区,furniture_decor,高满意用户,direct_traffic
b9d92f276dbef37247d86b5b7ac85bf0,低价值流失风险用户,南部区域,toys,高满意用户,direct_traffic
76964a619f0023a78ae3d35c5a5f5a6a,低价值流失风险用户,南部区域,toys,高满意用户,direct_traffic
b41c9f4c41248fd5c32bf537312d889e,高价值核心用户,其他区域,home_construction,高满意用户,unknown
7633accb101fb669114ec8b7daf22e55,沉睡高消费用户,东南核心经济区,bed_bath_table,高满意用户,unknown
af5c992666616ec17a25e14834d3e1e6,潜力增长用户,东南核心经济区,bed_bath_table,高满意用户,unknown
921bd9239c17f42ed6f24197c57b75ec,潜力增长用户,东南核心经济区,construction_tools_construction,高满意用户,unknown
4d62a25334b6a4ea711e744217f4e274,新客一次性用户,东南核心经济区,construction_tools_lights,高满意用户,direct_traffic
de86465947da93f1fee2fdae6801c726,低价值流失风险用户,东南核心经济区,construction_tools_lights,高满意用户,direct_traffic
e8db2406f6cc8880487fe3d1162b7cce,低价值流失风险用户,东南核心经济区,housewares,高满意用户,social
f60d4f3c75d127b2146459d4c79b92b7,低价值流失风险用户,东南核心经济区,housewares,高满意用户,social
1266651e5dfcd12269d5242ab75b2064,新客一次性用户,东南核心经济区,housewares,高满意用户,social
626ee03ce70d55d537a1e5d9f2072261,新客一次性用户,东南核心经济区,housewares,中性用户,social
ed6694d2caf9c2bd6106fe908917f66b,低价值流失风险用户,东南核心经济区,housewares,高满意用户,social
3657140e934d7cae7060c6ecf02a3a43,新客一次性用户,东南核心经济区,housewares,高满意用户,social
291077961cb657f8fcee35954f5ee92d,新客一次性用户,其他区域,auto,高满意用户,paid_search
a890bc05dda2a95551879eda1ce862e9,高价值核心用户,东南核心经济区,construction_tools_construction,中性用户,paid_search
0e97ad6542c12412f0324dd07cb0daed,新客一次性用户,东南核心经济区,computers_accessories,高满意用户,paid_search
20b890debdcf10ed1c03a956015ef208,新客一次性用户,其他区域,construction_tools_construction,高满意用户,paid_search
1935e37c616650cc67f6770bd847a397,低价值流失风险用户,东南核心经济区,sports_leisure,高满意用户,organic_search
b90b857a277b080d8078332b3636ab58,高价值核心用户,其他区域,garden_tools,高满意用户,unknown
a9bb7262db7f75330d596923bcd27be9,潜力增长用户,东南核心经济区,watches_gifts,高满意用户,paid_search
41d6eef6ce1a80013f40a19d3500269e,新客一次性用户,东南核心经济区,watches_gifts,高满意用户,paid_search
643c75fed93c5f43541eaf9c6c8b4828,新客一次性用户,东南核心经济区,watches_gifts,高满意用户,paid_search
273e7697bb7a327a13c24c506804fbb9,新客一次性用户,东南核心经济区,watches_gifts,高满意用户,paid_search
97c905bbb48e654d4c54d35f094337b5,潜力增长用户,东南核心经济区,watches_gifts,低满意投诉风险,paid_search
bc8243e47010a6d224a5fa1a044270da,高价值核心用户,其他区域,toys,高满意用户,paid_search
f9571e20983191e5d5d13f9103581c11,高价值核心用户,其他区域,watches_gifts,高满意用户,paid_search
f3e5a5817e1a67ff1a883606d5321b01,高价值核心用户,其他区域,watches_gifts,高满意用户,paid_search
29f0540231702fda0cfdee0a310f11aa,低价值流失风险用户,东南核心经济区,watches_gifts,高满意用户,paid_search
f2a9ee3acd72f7a46d1a0428c890f5aa,高价值核心用户,东南核心经济区,watches_gifts,高满意用户,paid_search
4119037f72479cd570a2419dc2fd9b81,新客一次性用户,东南核心经济区,toys,中性用户,paid_search
dc0ebf4ca1f76e51ef0236126af5dcef,沉睡高消费用户,其他区域,toys,高满意用户,paid_search
50e3114b98cadb043f6fa08d104f3433,低价值流失风险用户,其他区域,watches_gifts,高满意用户,paid_search
996cc20f492fe7046b8562c4526f345f,潜力增长用户,东南核心经济区,watches_gifts,高满意用户,paid_search
c4aef2591cc55955459c2c4376ee5a43,潜力增长用户,东南核心经济区,watches_gifts,高满意用户,paid_search
d260c19e95d0f5ccb3b112b787bd61bc,潜力增长用户,东南核心经济区,watches_gifts,高满意用户,paid_search
e6509ae83c3040ccfa84840d0c250d17,高价值核心用户,东南核心经济区,toys,中性用户,paid_search
52795c832b0d1110c039ac511aa5e5f5,新客一次性用户,其他区域,watches_gifts,高满意用户,paid_search
aa76c84a162fed7b8e5b935ce4ea7533,高价值核心用户,东南核心经济区,toys,低满意投诉风险,paid_search
b3a51a3b8b6045db9ecd1d83aed817bd,高价值核心用户,东南核心经济区,watches_gifts,高满意用户,paid_search
0b3c2ca66f7847699dba330aeaa70690,新客一次性用户,东南核心经济区,cool_stuff,高满意用户,paid_search
2ffc1f71cc3fcf1f2baf2d9ebac6b29a,低价值流失风险用户,东南核心经济区,watches_gifts,高满意用户,paid_search
8f73e4a4a7720052d07d8533e242c264,潜力增长用户,东南核心经济区,watches_gifts,高满意用户,paid_search
c1376f3aeb94f912ba838eea99b8667a,高价值核心用户,东南核心经济区,watches_gifts,低满意投诉风险,paid_search
b8fca18186053a557dba3904f6015856,高价值核心用户,东南核心经济区,toys,高满意用户,paid_search
ac1cbf83413f4663dd2b928f7a41976a,高价值核心用户,东南核心经济区,watches_gifts,低满意投诉风险,paid_search
7723193c1c4dcb133dd17fdb475c723e,潜力增长用户,东南核心经济区,toys,中性用户,paid_search
f8508e9ec506a046a25f3a4a63d0c630,沉睡高消费用户,其他区域,toys,高满意用户,paid_search
672648fbe0bfcb8f8edff0592f1095fb,潜力增长用户,东南核心经济区,toys,低满意投诉风险,paid_search
91f2fe378f8c723cbdcc798e3164c9d4,潜力增长用户,其他区域,watches_gifts,高满意用户,paid_search
5b44eea88fb939f313c15cb15583094c,低价值流失风险用户,东南核心经济区,watches_gifts,高满意用户,paid_search
6e726e39318dcf12b4fd82367b0315b9,潜力增长用户,东南核心经济区,toys,高满意用户,paid_search
abf6e5a27ea027a46312283be02c821b,高价值核心用户,东南核心经济区,toys,高满意用户,paid_search
c10560337ba2abcd6973626d18f2a0ce,潜力增长用户,东南核心经济区,watches_gifts,高满意用户,paid_search
fcaff47094a7a066b8ea51bac7eb2d88,高价值核心用户,东南核心经济区,watches_gifts,高满意用户,paid_search
469f555f7e94adb0a388be1d4088aa04,低价值流失风险用户,东南核心经济区,watches_gifts,低满意投诉风险,paid_search
0f3303966706b6737bc7a6a198d9caef,新客一次性用户,南部区域,watches_gifts,高满意用户,paid_search
cfda40ca8dd0a5d486a9635b611b398a,潜力增长用户,东南核心经济区,watches_gifts,高满意用户,paid_search
83dd9868ef09d34c50593ee34f7ca159,潜力增长用户,东南核心经济区,watches_gifts,高满意用户,paid_search
d9d79b377ee54800bfac2b94fe09ca2f,高价值核心用户,东南核心经济区,watches_gifts,高满意用户,paid_search
fc6408fa8083f3c01b1f287709714321,沉睡高消费用户,东南核心经济区,toys,高满意用户,paid_search
