customer_id,R最近消费间隔,F消费频次,M总消费金额,R分,F分,M分,RFM分层码,用户价值分层
2bef4d64d65faaea42c4dd60d5933203,106,1,249.08,2,1,5,215,低价值流失风险用户
2bf9dbfa616a211aef13c9c3589642cd,119,1,137.45,1,1,4,114,低价值流失风险用户
2bfdfc487c9342cc6ceac940adb36c11,13,1,528.69,5,1,5,515,新客一次性用户
2c38a07bca4ddb34f992f6924dba095b,53,1,31.33,3,1,1,311,低价值流失风险用户
2c4635620ba30da704d3bdc7be49ec5b,178,1,194.91,1,1,4,114,低价值流失风险用户
2c52fedf9050e250066789f679624695,26,1,56.37,4,1,1,411,新客一次性用户
2c5d1e24fd62cc9711ec0b4461367477,18,1,126.19,5,1,3,513,新客一次性用户
2c5d4df0decd36ab2ebd65bccd80be05,36,1,92.62,4,1,2,412,新客一次性用户
2c5f331dab75886896a9513450609620,33,1,95.3,4,1,2,412,新客一次性用户
2c6816f982a6897814acd1aa00c7c316,46,1,167.32,4,1,4,414,新客一次性用户
2c7c48774749670497e9fe3f026273e9,139,1,125.97,1,1,3,113,低价值流失风险用户
2c8abbbfb29cb450208d0f4f78fa4977,11,1,19.29,5,1,1,511,新客一次性用户
2ca5f0111cef8030082e8adf6a068f6d,208,1,83.01,1,1,2,112,低价值流失风险用户
2ca6c5097107f90390b8798977b97c1c,99,1,108.68,2,1,3,213,低价值流失风险用户
2cabba24d1e9226dbe67553850e725ed,22,1,215.92,5,1,5,515,新客一次性用户
2cb63adbf997f96f5cd34f2eb27b6a77,38,1,235.23,4,1,5,415,新客一次性用户
2cb69c3e1a4bfd3e638cfd564c291dae,128,1,33.13,1,1,1,111,低价值流失风险用户
2cb7447e1f39e0226cb412707cf38a09,48,1,162.81,4,1,4,414,新客一次性用户
2cbe7c4786ce290dd92f38ad6871b72d,76,1,298.6,3,1,5,315,低价值流失风险用户
2cc496cd354395bb7a0ecf7aa14f19c4,50,1,378.74,4,1,5,415,新客一次性用户
2cee507abb562913583ad369e36ca57b,44,1,176.34,4,1,4,414,新客一次性用户
2cfefc9a6a972224d0e4a6a1363dfc18,12,1,482.6,5,1,5,515,新客一次性用户
2d05a3af79bd57cecb97416cfd6bf5fc,109,1,99.54,2,1,3,213,低价值流失风险用户
2d0c80dd7a25610af4d8171318c4c1ce,67,1,44.24,3,1,1,311,低价值流失风险用户
2d13a1c3721faaef560f45099efccc9d,181,1,144.54,1,1,4,114,低价值流失风险用户
2d1f6ddb9f55c993ef3f71eec46464fa,48,1,115.48,4,1,3,413,新客一次性用户
2d235daeef950bf253fb464974d9aff6,111,1,218.37,2,1,5,215,低价值流失风险用户
2d27a321dea8fff855e646a93cd32ec8,76,1,74.23,3,1,2,312,低价值流失风险用户
2d5bf8c06b76ea4c7e4dcb478b2fee54,28,1,144.82,4,1,4,414,新客一次性用户
2d5c589cb3b6d04dcaff177fb7013097,53,1,198.3,3,1,4,314,低价值流失风险用户
2d6601e2bc30cae548760f2e68eabfb8,17,1,83.79,5,1,2,512,新客一次性用户
2d74cbac7470fa0af814cc8eb6913a97,130,1,130.27,1,1,3,113,低价值流失风险用户
2d7bb612055f3e72c58964aa484f5c8e,48,1,349.99,4,1,5,415,新客一次性用户
2d7e66739135e31f52914f0e203c705f,25,1,15.38,5,1,1,511,新客一次性用户
2d818d90fcc1bfb78af3435965c726aa,134,1,72.88,1,1,2,112,低价值流失风险用户
2d9a7f6bfb053e602cc26e9c77c5f2ee,92,1,139.36,2,1,4,214,低价值流失风险用户
2da1ba0c63163f633ff084cd90fdcc25,61,1,148.66,3,1,4,314,低价值流失风险用户
2da229948f4646c1c67dbea35a198606,180,1,164.78,1,1,4,114,低价值流失风险用户
2db1214d4615da67d9b35f7084542bdf,64,1,187.92,3,1,4,314,低价值流失风险用户
2dbffe025a0f463a039b8e98f85e7806,17,1,147.98,5,1,4,514,新客一次性用户
2dc0c12730d20a4eb7d97b60c47c5fa4,25,1,84.67,5,1,2,512,新客一次性用户
2dcb2b3963883c9715a581a6e0dc4250,41,1,142.97,4,1,4,414,新客一次性用户
2dd2e0daa048c8e7bdf18c2fca50725a,24,1,182.11,5,1,4,514,新客一次性用户
2dd40a5b6b9d31ba875454cee402c2e7,119,1,145.66,1,1,4,114,低价值流失风险用户
2de44491346ab7fcc2819ddd069a54e4,27,1,78.03,4,1,2,412,新客一次性用户
2de73f1de26fc95d24c3f33ba8ed023e,120,1,99.9,1,1,3,113,低价值流失风险用户
2e18d81f24d69a3d10e46a230bb466d9,136,1,71.78,1,1,2,112,低价值流失风险用户
2e21b1aeab76585106972bb64bbcc0aa,107,1,234.75,2,1,5,215,低价值流失风险用户
2e2311a6dcfd6916130042e7f0793281,65,1,108.04,3,1,3,313,低价值流失风险用户
2e271b89e49e36d89b51f78aa7900850,11,1,62.48,5,1,2,512,新客一次性用户
2e401a3a209079930afd5f9e57ec6bb3,66,1,52.45,3,1,1,311,低价值流失风险用户
2e44d5cc3d54587575b3b5143b284cf9,33,1,98.64,4,1,2,412,新客一次性用户
2e462c1574e64c66142b135b786832f8,14,1,60.05,5,1,2,512,新客一次性用户
2e4bda9c3b716e596451491497474dd3,126,1,99.9,1,1,3,113,低价值流失风险用户
2e50a29eee07a2338f55c18cfd677431,74,1,355.02,3,1,5,315,低价值流失风险用户
2e58b6a18a0469e1ec937027d9441aa0,18,1,661.57,5,1,5,515,新客一次性用户
2e72ee00f14fde45636abbdc4f3b08cf,37,1,192.9,4,1,4,414,新客一次性用户
2e7f1714b75fd474ed388fb5d6b543d7,11,1,58.55,5,1,2,512,新客一次性用户
2e7fd5e6703806addad362fea6bb549b,106,1,191.13,2,1,4,214,低价值流失风险用户
2e80749aac70cb5de36c424c2113ce32,32,1,144.82,4,1,4,414,新客一次性用户
2e85f736535c5bc4afcdc3c86b429eae,14,1,91.16,5,1,2,512,新客一次性用户
2e9727b083f9dab08e56c61cd949c364,19,1,280.92,5,1,5,515,新客一次性用户
2e9a3c93d2ff06bffa5cfa7201ab1ec7,61,1,174.19,3,1,4,314,低价值流失风险用户
2eb5baa5fc118975682ae91596bbe78a,107,1,181.1,2,1,4,214,低价值流失风险用户
2eba59cbdb86a8a535076c9178c8dc3f,105,1,57.19,2,1,1,211,低价值流失风险用户
2ec58f2c612ff2a103859e7615e10a52,92,1,65.13,2,1,2,212,低价值流失风险用户
2ec79b62f02fa880d65a89a4bc12591b,45,1,383.31,4,1,5,415,新客一次性用户
2ed038155d7facf771a02b24d1a90447,40,1,32.51,4,1,1,411,新客一次性用户
2ef2d8073bd9cf0ed98b6bc8291dd18d,124,1,99.9,1,1,3,113,低价值流失风险用户
2ef4b4c4630ad3c0f379af495307470a,89,1,101.46,2,1,3,213,低价值流失风险用户
2efa228413723f2cb74177fbe013df47,47,1,172.08,4,1,4,414,新客一次性用户
2effd138ecdcb406ded5b94ae2381d6c,25,1,79.52,5,1,2,512,新客一次性用户
2f080fcf1234802c0a5fe69322892309,108,1,167.31,2,1,4,214,低价值流失风险用户
2f0aebcd82ba332e4031d14fab704ed9,20,1,501.92,5,1,5,515,新客一次性用户
2f1cc923322c79500723159c9b44b58e,25,1,31.9,5,1,1,511,新客一次性用户
2f35662765ac3645bd3bfcc100a7eedc,132,1,28.29,1,1,1,111,低价值流失风险用户
2f3982443d47c0cdbfb4d2a1bb6198bb,57,1,95.74,3,1,2,312,低价值流失风险用户
2f54fe23880698b37d980be4da8af756,2,1,59.0,5,1,2,512,新客一次性用户
2f78ef832d692748084dce34b2386d99,163,1,160.55,1,1,4,114,低价值流失风险用户
2f7c58a76f79b264511460115940754d,125,1,35.23,1,1,1,111,低价值流失风险用户
2fb25213583070dd575f4d64ceb760d4,42,1,68.52,4,1,2,412,新客一次性用户
2fc76e794f900143d8bfdc6bda3b36f8,156,1,133.69,1,1,3,113,低价值流失风险用户
2fd5d11b117d681d077eee00b1830be1,105,1,45.28,2,1,1,211,低价值流失风险用户
2fdb3635d8791d61e451846d5680999d,73,1,102.7,3,1,3,313,低价值流失风险用户
2fef57f217a4ccfd0d8e3bfe20ed20d8,27,1,83.48,4,1,2,412,新客一次性用户
2ff94475324cba16890704450f6eabc9,65,1,96.65,3,1,2,312,低价值流失风险用户
2ffa798151feeb9238e6c60c6facd88b,72,1,27.3,3,1,1,311,低价值流失风险用户
2ffc1f71cc3fcf1f2baf2d9ebac6b29a,61,1,158.07,3,1,4,314,低价值流失风险用户
300223b911b2ee2188f0f18835ce9a43,114,1,99.9,2,1,3,213,低价值流失风险用户
300b04fccf49393ab58606cdf2c4ce52,12,1,110.77,5,1,3,513,新客一次性用户
301c043a32bc18bf8180bfa2e254180b,17,1,123.85,5,1,3,513,新客一次性用户
301e3c6f124f0fe3f01113bac52ca361,35,1,82.87,4,1,2,412,新客一次性用户
30201265565f84bf08c3ebf808449612,13,1,33.71,5,1,1,511,新客一次性用户
302823b655b498a0686a3629645d6d30,107,1,117.96,2,1,3,213,低价值流失风险用户
30439b4195a59628af126119eea46514,36,1,129.19,4,1,3,413,新客一次性用户
304c8c302baea45729b11b7b75a5de2a,132,1,110.0,1,1,3,113,低价值流失风险用户
3050472410c271b388c03236d0bc6e75,46,1,158.98,4,1,4,414,新客一次性用户
3051d9077213c59aa7c02b834b88c343,6,1,355.05,5,1,5,515,新客一次性用户
3058335b24b7794dbd8f36de15afc57e,117,1,473.12,2,1,5,215,低价值流失风险用户
30a92a7d3358014c9dfda6b5ec841b44,17,1,53.68,5,1,1,511,新客一次性用户
30a9fd4c676d1e0be5cf675eb6017c10,48,1,33.94,4,2,1,421,新客一次性用户
30ba20c34cecd817b4390cfcbb66f0d3,102,1,124.41,2,2,3,223,低价值流失风险用户
30bc1c0507caea656fbffdcea453c250,161,1,35.23,1,2,1,121,低价值流失风险用户
30c8445ed3d74b38901bdc6dd9d90e9e,105,1,1830.99,2,2,5,225,低价值流失风险用户
30cfa2d8b4d06d31dc4caab4d3364e08,113,1,66.22,2,2,2,222,低价值流失风险用户
30d611c4fea5d7d5b2881c107627cfd3,107,1,147.57,2,2,4,224,低价值流失风险用户
30d617e2f624bda831f1d5deab0c1fc3,127,1,99.9,1,2,3,123,低价值流失风险用户
30dde7f12628e5590a4140ad0fdedd93,156,1,58.13,1,2,1,121,低价值流失风险用户
30ec382d461aa51fc8557107836bc01d,51,1,519.91,3,2,5,325,低价值流失风险用户
30f5d14ca214a42c4c6a57e92e829ff2,88,1,52.92,2,2,1,221,低价值流失风险用户
30fb0bd8a8a4c9d315bbaf6bd295581f,118,1,180.82,2,2,4,224,低价值流失风险用户
30fbea743f55c0f1d3090e9774a3d6ca,60,1,45.81,3,2,1,321,低价值流失风险用户
310b2ccafef3236ae0d753c09ce26afd,114,1,244.05,2,2,5,225,低价值流失风险用户
310d31ae6e46c6bc708865caf0649709,209,1,55.61,1,2,1,121,低价值流失风险用户
311172c3bca4313edf547ba9fb7864be,85,1,103.58,2,2,3,223,低价值流失风险用户
312ec22f9f8df7a4d0d911a806e2357a,49,1,303.54,4,2,5,425,新客一次性用户
31304d07af393406ff55aa71d5be1014,9,1,105.37,5,2,3,523,新客一次性用户
3135962ee745ef39b85576df7ddbaa99,27,1,103.27,4,2,3,423,新客一次性用户
3136355c994d4e466d7b7fc497727e1a,178,1,137.37,1,2,4,124,低价值流失风险用户
313825356d816b54b2c6b55d2e934b02,26,1,384.45,4,2,5,425,新客一次性用户
313da4e668f47725525d85459b580bde,27,1,154.18,4,2,4,424,新客一次性用户
3141cc179ab3a6e43e197bcd74ea7e68,37,1,52.3,4,2,1,421,新客一次性用户
314437095633767efe53c366467776ca,80,1,84.3,3,2,2,322,低价值流失风险用户
3170d89b96f61be4fd054833a50a5a53,69,1,93.12,3,2,2,322,低价值流失风险用户
31741dae8c3f634f2b1af9474b8178ac,13,1,24.39,5,2,1,521,新客一次性用户
319a71d1061c0bff9af2fd98eb3e8e14,71,1,33.71,3,2,1,321,低价值流失风险用户
319c850f33954b0d3911b7317282b335,121,1,68.64,1,2,2,122,低价值流失风险用户
31ac6792817138d9e3f44b2999f57ae4,12,1,63.82,5,2,2,522,新客一次性用户
31b66cff9ba45d81e4eb8b0eea309fa1,100,1,146.9,2,2,4,224,低价值流失风险用户
31beb004638ae8fbbddd66eab1a4b74e,16,1,65.67,5,2,2,522,新客一次性用户
31d36019e4c5774abcb6d8cf3f0c7d63,14,1,203.53,5,2,4,524,新客一次性用户
31d8da0f80697e347d7fcf21eac83d3d,62,1,63.72,3,2,2,322,低价值流失风险用户
31f7caf6048c2812f46119498a28d6d0,36,1,408.82,4,2,5,425,新客一次性用户
320442d075116d982d8912a76fb9ade6,98,1,222.82,2,2,5,225,低价值流失风险用户
322162b5ca010c2b059cb5224dd818b1,27,1,121.84,4,2,3,423,新客一次性用户
323660fcecc58704a6fac8faabbdd56b,152,1,278.37,1,2,5,125,低价值流失风险用户
3237a9ea092013b7b44c0c8d5174006d,39,1,31.25,4,2,1,421,新客一次性用户
32479f82a2d9369832b89ffd4d5194f0,142,1,72.18,1,2,2,122,低价值流失风险用户
324c9f379509b9746f28abfb4b235b72,72,1,35.23,3,2,1,321,低价值流失风险用户
324ec4addc12b40f3f4223fc376185fb,34,1,110.66,4,2,3,423,新客一次性用户
326d6411a0ea9bf9fa58b6f386a7ac98,85,1,78.2,2,2,2,222,低价值流失风险用户
326f21ca375fd20981036e147b65ac6d,111,1,194.09,2,2,4,224,低价值流失风险用户
3270c7818d607c004939b3dce822df92,59,1,48.52,3,2,1,321,低价值流失风险用户
327679cc34d41d4c48ee5e55246aa6d6,78,1,175.16,3,2,4,324,低价值流失风险用户
327833ddd43a3952b221f5b766739851,32,1,72.38,4,2,2,422,新客一次性用户
3283abacb775a93f517302541826d786,38,1,117.79,4,2,3,423,新客一次性用户
3284abe5e684f230d6c239ed831f3cdf,40,1,1120.84,4,2,5,425,新客一次性用户
3288ae263b202f45dc5d0468cc81a348,79,1,66.88,3,2,2,322,低价值流失风险用户
329970820ec5088911fd6d9c1926a73a,73,1,119.97,3,2,3,323,低价值流失风险用户
32b2db79dd0afcd6292543f98621f21a,29,1,228.29,4,2,5,425,新客一次性用户
32b84239e3f3904ac162d832454770c7,126,1,177.01,1,2,4,124,低价值流失风险用户
32cc7238a20f3b4c366326d46fffdf63,110,1,33.45,2,2,1,221,低价值流失风险用户
32dbb571332b3f2cb1bf946ab1cede82,8,1,161.79,5,2,4,524,新客一次性用户
32fa504c86bedf737265d5543514c2ae,105,1,136.26,2,2,4,224,低价值流失风险用户
332dbedc045320b8aa3355bef2ed5ccf,106,1,154.94,2,2,4,224,低价值流失风险用户
332edb33f8fbaa91e920ed3474865c7b,106,1,118.88,2,2,3,223,低价值流失风险用户
333a913545093913245d9bef9d363d4d,35,1,23.29,4,2,1,421,新客一次性用户
333e42c06df929c78bb4d60f03fe14b7,122,1,51.13,1,2,1,121,低价值流失风险用户
337c852ccde94a3fd2b633895534a4c0,96,1,127.21,2,2,3,223,低价值流失风险用户
3388c73c5d3f13df78553a7503c67547,35,1,78.19,4,2,2,422,新客一次性用户
33af373e9aba7e262bf924d87d50f117,185,1,276.57,1,2,5,125,低价值流失风险用户
33b0d5c2438d9cd6426c6568dfbb908d,118,1,257.94,2,2,5,225,低价值流失风险用户
33b227a9e9ab376b81f76585279e3dd1,132,1,226.07,1,2,5,125,低价值流失风险用户
33c7ab37ec1d522359e98d00e420a5b9,88,1,117.96,2,2,3,223,低价值流失风险用户
33eff75e6f663a1d7c7802140f59f785,91,1,32.79,2,2,1,221,低价值流失风险用户
340172e02c380c49afcd9cfc2dcb8dae,122,1,99.9,1,2,3,123,低价值流失风险用户
3436830523f11956f158565d582de289,94,1,525.21,2,2,5,225,低价值流失风险用户
3440a5e520b9434c54cadba964374034,161,1,612.01,1,2,5,125,低价值流失风险用户
3441d1ccfaa627cd4ab94b3c799cf663,105,1,69.56,2,2,2,222,低价值流失风险用户
34425af515e189a4aa18e67c29f44e38,109,1,81.92,2,2,2,222,低价值流失风险用户
345b4f3b04d616c894ef3a897653c7fc,198,1,55.6,1,2,1,121,低价值流失风险用户
34b7eab1f76104e9b749d01a9a00710c,184,1,69.9,1,2,2,122,低价值流失风险用户
34c27ed6f4633b1575333f185f8910a5,38,1,58.59,4,2,2,422,新客一次性用户
34d3f67c077f717c79ed2894dc39fdc4,54,1,73.38,3,2,2,322,低价值流失风险用户
34eb10c1e6dec97a944f03fb54575c26,42,1,995.6,4,2,5,425,新客一次性用户
351d3cb2cee3c7fd0af6616c82df21d3,59,1,65.39,3,2,2,322,低价值流失风险用户
3531fdff227e1e951edf02468e53d9c7,15,1,309.84,5,2,5,525,新客一次性用户
3539e2f45889a162500bf7a4afd6f26a,13,1,297.1,5,2,5,525,新客一次性用户
353aba3ea1d310ecca8f0e596715a0e2,111,1,157.45,2,2,4,224,低价值流失风险用户
354eb22ccbb405f4a2caa902444e2874,124,1,133.69,1,2,3,123,低价值流失风险用户
3550f969887c04033270aa6ec14c49e8,48,1,163.6,4,2,4,424,新客一次性用户
355c864e8743e555033bfa491c918a05,12,1,188.89,5,2,4,524,新客一次性用户
355e76c739f0764ef68efe0ad8ef6150,141,1,521.37,1,2,5,125,低价值流失风险用户
359b0ac938d42de5cfc19de2e8b58d68,113,1,99.9,2,2,3,223,低价值流失风险用户
359e378dbc46732027e95ff1a5d88bd7,20,1,45.21,5,2,1,521,新客一次性用户
35a19e7eb76e917f62eb26b58ace0d2f,116,1,167.72,2,2,4,224,低价值流失风险用户
35b1a3161577151979b495f826641469,15,1,153.55,5,2,4,524,新客一次性用户
35b3b2f7a035f2b0d30f4ca7e358fa39,108,1,876.82,2,2,5,225,低价值流失风险用户
35c202508df32b386d266f1cd73d3bf8,52,1,184.52,3,2,4,324,低价值流失风险用户
35c38243a371dfba016aab0fb4fb0bd6,48,1,135.84,4,2,4,424,新客一次性用户
35cd76ea1bbf59e4fa073e8288b80dc0,23,1,55.26,5,2,1,521,新客一次性用户
35d517e1d32bc3c1d8c759bd4d3635dc,26,1,73.72,4,2,2,422,新客一次性用户
35dc5016674d49923c0e9028d82e9d7f,15,1,117.37,5,2,3,523,新客一次性用户
35de4cef6b0866a231557cdb5a0ec4d6,31,1,219.2,4,2,5,425,新客一次性用户
35e298c87eda487ae60b5d6e1b34e4ee,37,1,41.22,4,2,1,421,新客一次性用户
35ea9919e33272ab715f8c1964693b91,154,1,60.8,1,2,2,122,低价值流失风险用户
35f96e58f8d8dbc038a306283c9b4b4b,22,1,77.25,5,2,2,522,新客一次性用户
3600815cf5b1dd91f6ad4c6cb968908a,23,1,30.23,5,2,1,521,新客一次性用户
360782688ff472f1adbd47a85861751e,128,1,57.75,1,2,1,121,低价值流失风险用户
3608d35e0f5fdd7def8947406ff568f6,119,1,117.96,1,2,3,123,低价值流失风险用户
360bddb0078f97dbd1e8938d56e1bcde,115,1,99.9,2,2,3,223,低价值流失风险用户
3610c1f3ac5cfb96a72b822965fc8e19,117,1,72.39,2,2,2,222,低价值流失风险用户
3613715ccf990eca10b1bb75ff9f01ab,167,1,178.59,1,2,4,124,低价值流失风险用户
36221a58d1cd5b882b7dcec3e5f72408,13,1,147.07,5,2,4,524,新客一次性用户
3623d890daeaa98627c13355885d1a88,44,1,309.3,4,2,5,425,新客一次性用户
363483bbe13425697fde066927707959,34,1,32.79,4,2,1,421,新客一次性用户
364f824c824823a6e6dcfce11fa7cad0,104,1,61.21,2,2,2,222,低价值流失风险用户
36500dcb80b06ffd0380d889580b0071,35,1,132.9,4,2,3,423,新客一次性用户
3657140e934d7cae7060c6ecf02a3a43,23,1,57.51,5,2,1,521,新客一次性用户
3687139e02b5d30a66b9bcdf2cba3bcd,43,1,35.23,4,2,1,421,新客一次性用户
36892517070349e99d010b1acd25cf4e,21,1,128.95,5,2,3,523,新客一次性用户
368dbdc31e230a411c5d91546ab60ea3,158,1,174.36,1,2,4,124,低价值流失风险用户
36903ac1fad652172df8501ed7b06146,32,1,61.2,4,2,2,422,新客一次性用户
369aebea9369c6003d6713c2432645f2,114,1,99.9,2,2,3,223,低价值流失风险用户
36a1d03f4dcccccd1051003dd90261e6,27,1,323.55,4,2,5,425,新客一次性用户
36a3814f42b8e1e33c12a1cc26c4c161,22,1,91.28,5,2,2,522,新客一次性用户
36ad966afca63b90b96b3d01f09d956a,58,1,137.93,3,2,4,324,低价值流失风险用户
36b710e04ceac22c8b99c01188a05da7,90,1,71.25,2,2,2,222,低价值流失风险用户
36be2e21057fd071db7cb0db8c84a103,149,1,237.0,1,2,5,125,低价值流失风险用户
36c6a1e2e38bc30f8e25c2541de9bba7,60,1,288.76,3,2,5,325,低价值流失风险用户
36edf7315742a7ef878b09d974a697e4,84,1,133.59,2,2,3,223,低价值流失风险用户
36f565da5dace4bd09fa635892eb5fe5,74,1,401.82,3,2,5,325,低价值流失风险用户
3703dabac361c6249a0d8d21564fb925,8,1,66.41,5,2,2,522,新客一次性用户
3707669efeae29044e39ea9b2bfa9f32,34,1,173.02,4,2,4,424,新客一次性用户
370a626b0e9d9f6657e160a36eea1048,58,1,22.14,3,2,1,321,低价值流失风险用户
370a6c4e02da3582774593bbfc7f1eca,112,1,254.77,2,2,5,225,低价值流失风险用户
370beb82ba0d76cd2e15e6fd9d252abe,112,1,42.05,2,2,1,221,低价值流失风险用户
371a0b0c0241c4bc3e82a5e96bae20a2,21,1,131.81,5,2,3,523,新客一次性用户
372067e51008ef283bfd879a312c473d,30,1,149.56,4,2,4,424,新客一次性用户
373eabc809777ec7cef44455fe4c1fa8,45,1,127.46,4,2,3,423,新客一次性用户
37589709e8da3fb3e3835c7c7b942de7,137,1,1506.05,1,2,5,125,低价值流失风险用户
37696faed2a66c905bce38870973fc82,146,1,77.19,1,2,2,122,低价值流失风险用户
376b849049e148db18c8875c256cb511,87,1,155.85,2,2,4,224,低价值流失风险用户
3776a22e0579b156f6c7664e0a9b640d,7,1,751.17,5,2,5,525,新客一次性用户
377fef154cba8826efe86da89a0a4633,22,1,229.65,5,2,5,525,新客一次性用户
378b3a1eb52e28bd3657d8639fb563d6,37,1,147.14,4,2,4,424,新客一次性用户
379792aa619482a6545bd1db3905ab2b,102,1,117.96,2,2,3,223,低价值流失风险用户
3798322b28e44851698f319a8471fe5f,78,1,236.7,3,2,5,325,低价值流失风险用户
37b0ec4b8c4e43f1005fe48561fada05,22,1,153.7,5,2,4,524,新客一次性用户
37eb443380c8aba9174ef0dbe858fbe4,23,1,1768.4,5,2,5,525,新客一次性用户
38015a7eb67f32e373806cf89e4900fc,63,1,94.44,3,2,2,322,低价值流失风险用户
3801634a8ed2f87c34df1cbe93378b6f,80,1,80.55,3,2,2,322,低价值流失风险用户
380d316d4bde46cebc363189d032d1da,55,1,39.85,3,2,1,321,低价值流失风险用户
381236979aa43bd28a692c065917393d,10,1,246.44,5,2,5,525,新客一次性用户
38278865371cd2796600255e9d1bb872,102,1,57.19,2,2,1,221,低价值流失风险用户
382b155c9a94793ddbd99d8f8b0887f8,19,1,220.39,5,2,5,525,新客一次性用户
384a027682b0ddc9d88f4aab723d9730,70,1,195.17,3,2,4,324,低价值流失风险用户
386422af32d8e4d7a812f33933603e50,14,1,57.37,5,2,1,521,新客一次性用户
3875a06057658fadbb8715a4f25eeaba,18,1,48.81,5,2,1,521,新客一次性用户
3888989235e31a1848cb782a04a14334,126,1,130.27,1,2,3,123,低价值流失风险用户
389e541058bcca8035f5fd63f5a9fb3c,26,1,60.98,4,2,2,422,新客一次性用户
38bcbbaec8a2b792bbe4b14bd5451fe7,103,1,193.16,2,2,4,224,低价值流失风险用户
38bd3f3f848e80040f85ddcdb8f7670d,102,1,197.02,2,2,4,224,低价值流失风险用户
38c45d77d6e2bfbc062cc6a99305d2b7,112,1,283.28,2,2,5,225,低价值流失风险用户
38cac1776e7f4cca67c47a655eca20b0,10,1,151.87,5,2,4,524,新客一次性用户
38d161baf388ee7ea0a737483359f8b8,71,1,82.14,3,2,2,322,低价值流失风险用户
38d924d151edb55aaa61217e9f319919,133,1,110.0,1,2,3,123,低价值流失风险用户
38e131e11657d1c4a7c06e6962b9b5d5,141,1,61.78,1,2,2,122,低价值流失风险用户
3904ba9aac7b2e3f7de89443f67ef2fb,113,1,108.59,2,2,3,223,低价值流失风险用户
390da73b40bba470d3cf2eaa1870a962,80,1,37.88,3,2,1,321,低价值流失风险用户
39185bd4718b6a5459a822c7698891cb,91,1,63.22,2,2,2,222,低价值流失风险用户
3918845c74432dcada4d2f437df6db3c,166,1,482.71,1,2,5,125,低价值流失风险用户
39330c89e6e537b6e6698d805576e36b,16,1,159.62,5,2,4,524,新客一次性用户
393337d78fbbb29b0418db20ac54bae8,82,1,56.13,3,2,1,321,低价值流失风险用户
393d64cafa977bd5aeeb4724bdf29d03,65,1,425.04,3,2,5,325,低价值流失风险用户
394e76e6142e712aba5f104757d90984,108,1,42.87,2,2,1,221,低价值流失风险用户
3950e328dbdb596aeb142021124a6d77,28,1,131.76,4,2,3,423,新客一次性用户
396b5a4c38066395a3f1fbb86f2cac80,104,1,113.05,2,2,3,223,低价值流失风险用户
39794e843253693e05251852876efc86,78,1,105.32,3,2,3,323,低价值流失风险用户
397f66d3001437d1499712eb4e2c8583,82,1,62.15,3,2,2,322,低价值流失风险用户
3982c2958292950bf13e6df79c25aa3f,14,1,62.48,5,2,2,522,新客一次性用户
398634ab2ca4bee203cd25ea737a49a8,30,1,118.35,4,2,3,423,新客一次性用户
3999dd9f3c72e5c982a3912820741d92,103,1,68.18,2,2,2,222,低价值流失风险用户
39bf238fc743eb92bdd3525dd72f4126,107,1,125.61,2,2,3,223,低价值流失风险用户
39d556e9b4d5082c7dce489e24aa7163,42,1,147.0,4,2,4,424,新客一次性用户
39dea79a06151bc11ae1cbad542257fa,13,1,36.04,5,2,1,521,新客一次性用户
39e6eb3d7b6113d9a44bed5583ec3860,67,1,50.27,3,2,1,321,低价值流失风险用户
39eed57393ecf1f7fd09caea717a442f,49,1,70.42,4,2,2,422,新客一次性用户
39fa7824ffb1f851a35059b1329d3d6d,43,1,1426.58,4,2,5,425,新客一次性用户
3a10ca9fdb3b43cecc4b8e24f9759e20,75,1,58.37,3,2,1,321,低价值流失风险用户
3a1325eb0f3275e1e22b30c47a852633,132,1,86.58,1,2,2,122,低价值流失风险用户
3a2af15ae9018db6233faf0b8080bffc,27,1,177.51,4,2,4,424,新客一次性用户
3a2d07de34135938e89b2cb6264df57e,36,1,73.62,4,2,2,422,新客一次性用户
3a380b8de221b015307dedbd1d90b692,22,1,133.02,5,2,3,523,新客一次性用户
3a44b68ab84f6287350e8e97bbb6a3f9,22,1,212.83,5,2,5,525,新客一次性用户
3a4ce1bd2a9f1cb5a56f5a420f0a6072,108,1,233.01,2,2,5,225,低价值流失风险用户
3a5026ea6786d7ec87b7b58401ef58ac,56,1,118.35,3,2,3,323,低价值流失风险用户
3a505956060a57454bb85ec3b62faa9b,170,1,509.2,1,2,5,125,低价值流失风险用户
3a581f67db730aa4b679954a56cc5840,178,1,235.28,1,2,5,125,低价值流失风险用户
3a6e21494af5cdc6248949e40d3eb01b,55,1,133.84,3,2,4,324,低价值流失风险用户
3a7ee02ff6c9374344b9a60592bb1648,115,1,99.9,2,2,3,223,低价值流失风险用户
3a8114b17781d69b6001c46764321674,130,1,72.24,1,2,2,122,低价值流失风险用户
3a877e5eba37d36c050a3e5f11083e5f,27,1,221.81,4,2,5,425,新客一次性用户
3a8c5027496b3d2bcc95372e18440c41,166,1,586.43,1,2,5,125,低价值流失风险用户
3aa98a0dbd145c27ee805e2f62a3df8d,39,1,162.81,4,2,4,424,新客一次性用户
3ab34b58a6acdf365419d7e0938425ed,27,1,52.26,4,2,1,421,新客一次性用户
3ab5ae0b0b6c2225b6072807d82fac8f,31,1,167.32,4,2,4,424,新客一次性用户
