mql_id,投放渠道,seller_id,order_id,product_id,customer_id,order_purchase_timestamp,order_status,payment_value,customer_city,customer_state,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,seller_city,seller_state,review_score,is_order,high_value_order
2708ccf204c47df56b5469327e900581,unknown,fcdd820084f17e9982427971e4e9d47f,c0ee5f2d4262c6c761676c64b025d074,e932008cf0ea7c93a077dd8d7e5f49eb,5a5c7d5ad6d7d8393634a4221c900b69,2018-03-17 14:37:01,delivered,209.41,sao carlos,SP,climatizacao,7350.0,105.0,10.0,40.0,air_conditioning,ribeirao preto,SP,5.0,1,1
2708ccf204c47df56b5469327e900581,unknown,fcdd820084f17e9982427971e4e9d47f,cecab9a50124b827ad862cb191df18a8,2c19582c3eea7a6f53a30dbe0a8ffa7e,8a1daab44298bb840a395a817bdbddfa,2018-05-15 10:07:37,delivered,176.99,rio de janeiro,RJ,climatizacao,6300.0,90.0,10.0,40.0,air_conditioning,ribeirao preto,SP,5.0,1,1
2708ccf204c47df56b5469327e900581,unknown,fcdd820084f17e9982427971e4e9d47f,e332eda82fe7ca4e86daf4f71ca785df,f2a1b32f85cad59ff2a8444154ac25f0,159132ab31eb3c8a1061ed18967f720b,2018-06-05 14:38:19,delivered,1638.35,valinhos,SP,climatizacao,7800.0,105.0,10.0,40.0,air_conditioning,ribeirao preto,SP,1.0,1,1
2708ccf204c47df56b5469327e900581,unknown,fcdd820084f17e9982427971e4e9d47f,fa516182d28f96f5f5c651026b0749ee,e932008cf0ea7c93a077dd8d7e5f49eb,55e6b290205c84ddd23ddf5eb134efd4,2018-04-13 08:44:17,delivered,209.41,paulinia,SP,climatizacao,7350.0,105.0,10.0,40.0,air_conditioning,ribeirao preto,SP,5.0,1,1
44ebc4e28c99d8aeaead73b4b70cc5e9,paid_search,131fcb0a0c9a47bba4474aacff0f14b7,443461fcb984bb8a76e4a9eae02a9898,6aa8f339965debf52a549f8aade6d068,6c1ba0f61eb6189711421e115d7b57c4,2018-08-09 01:13:45,delivered,59.52,barueri,SP,eletrodomesticos,500.0,23.0,16.0,18.0,home_appliances,sao paulo,SP,4.0,1,0
44ebc4e28c99d8aeaead73b4b70cc5e9,paid_search,131fcb0a0c9a47bba4474aacff0f14b7,5561adcb0fd46da4cad3048fa4e7fc00,4d071a22b9cc548b64a75075a4c63151,819b0aa9b717f6d78c0f72211bafebe3,2018-06-25 15:36:18,delivered,109.35,sao paulo,SP,eletrodomesticos,750.0,22.0,7.0,22.0,home_appliances,sao paulo,SP,5.0,1,0
44ebc4e28c99d8aeaead73b4b70cc5e9,paid_search,131fcb0a0c9a47bba4474aacff0f14b7,69cc23e617dbfab387624fc10fac7167,4d071a22b9cc548b64a75075a4c63151,77c0e0ac4e38289361b25cfdb1845bcf,2018-08-08 15:16:18,delivered,109.35,cotia,SP,eletrodomesticos,750.0,22.0,7.0,22.0,home_appliances,sao paulo,SP,3.0,1,0
44ebc4e28c99d8aeaead73b4b70cc5e9,paid_search,131fcb0a0c9a47bba4474aacff0f14b7,d58bd8dc62db2951199683fcb7dc2df6,4d071a22b9cc548b64a75075a4c63151,9abff84fce97b2e7522fc3f737089d66,2018-06-03 19:44:12,delivered,128.19,sao paulo,SP,eletrodomesticos,750.0,22.0,7.0,22.0,home_appliances,sao paulo,SP,4.0,1,1
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,26691a6d8902f95be91e566557db80aa,624846a50026c57927e1156335b120f6,f1ecdbb729138bb75de8fe1fdf213254,2018-08-02 13:46:32,delivered,31.32,sao bernardo do campo,SP,esporte_lazer,350.0,50.0,20.0,22.0,sports_leisure,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,28f079a1f1568fda3a17841d6fe48390,4ba9263261711e19aa09a61e3ab72316,459f6d9169372a39b0fe1f00e96947b4,2018-06-18 13:03:53,delivered,66.54,guarulhos,SP,eletroportateis,750.0,25.0,10.0,18.0,small_appliances,rio de janeiro,RJ,4.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,317fa0bbb4e4778148c67db78acaff49,2722b7e5f68e776d18fe901638034e54,a6aa8b8c736d70055ab404479f39f528,2018-07-19 00:44:46,shipped,47.29,praia grande,SP,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,47906fd263e2a0253d9db8a730f02abe,2722b7e5f68e776d18fe901638034e54,6ec2b4682814cfdac8d92bad42b3ddab,2018-06-21 14:34:17,delivered,44.29,sao paulo,SP,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,55f305618744bee9d9287fa844807280,2722b7e5f68e776d18fe901638034e54,caa7d4b440be90389f83b4f7f42a883c,2018-06-27 01:31:41,delivered,52.45,sao luis,MA,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,70ebb67db2439278b553ac34549b715d,2722b7e5f68e776d18fe901638034e54,fc60d04fc5b40da6a511f0aa3157eea1,2018-07-17 13:27:21,delivered,47.29,lambari,MG,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,75af1e1795850c2407c73221960b3d1f,2722b7e5f68e776d18fe901638034e54,8c13b0382b29fe9c46551ddc325a857a,2018-06-20 22:58:49,delivered,37.03,belford roxo,RJ,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,819c0a8de9efdc8a6886525a06dc7967,2722b7e5f68e776d18fe901638034e54,27c44b89b007427937dc837cf41ca672,2018-07-04 16:10:42,delivered,47.29,brauna,SP,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,845faa625ef6a2b4549edd96a4bb7308,9393c06fcb6d7bc8e988eea2a0ecc64d,ae896d8d9bdde52715f81bd2a79fe218,2018-08-04 20:07:22,delivered,73.54,esteio,RS,utilidades_domesticas,1125.0,43.0,13.0,11.0,housewares,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,867d8052e7e00c74f4a3dc15943ae847,9217cd4b28552bdbb33d5eab7036c9c0,3600815cf5b1dd91f6ad4c6cb968908a,2018-08-06 19:55:49,delivered,30.23,ouro branco,MG,beleza_saude,450.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,2.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,8840fe9b713ea18e25ae020becf99e52,f9e110c72727fb5733e1a7e6a7a230c5,e74195da32187bbe7bcb08f1077cf4d6,2018-06-26 15:41:37,delivered,19.06,rio de janeiro,RJ,utilidades_domesticas,625.0,18.0,16.0,16.0,housewares,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,8badb85035ae9283c53e42b0ab697410,2722b7e5f68e776d18fe901638034e54,66aa7eb2404b076d9883feb24ece3f14,2018-08-06 09:18:32,delivered,58.44,salvador,BA,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,8ef63805460994636446a1e1012ee8b6,2722b7e5f68e776d18fe901638034e54,5b74e2ca6833cf82961fcedd1b0d8eae,2018-07-05 17:24:53,delivered,52.45,fortaleza,CE,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,9711d975b961355b4b5d636857e48498,4ba9263261711e19aa09a61e3ab72316,93ae1bda7d91d89da9fbccb5e1da3d48,2018-06-13 15:23:50,delivered,59.28,duque de caxias,RJ,eletroportateis,750.0,25.0,10.0,18.0,small_appliances,rio de janeiro,RJ,1.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,996a763f13df13d00d9d9fd94f29f619,2722b7e5f68e776d18fe901638034e54,def0f35e7eeaf2031d59dcca9bd56bc6,2018-06-21 16:50:33,delivered,47.29,ponta grossa,PR,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,9dd8939599e245883bfdcecb95ff30f8,65586e7ecd256d15d4360a6854d15b14,7ae7917808e8d491a803de9684da13bc,2018-06-15 11:56:18,delivered,117.69,rio de janeiro,RJ,perfumaria,1000.0,55.0,8.0,25.0,perfumery,rio de janeiro,RJ,5.0,1,1
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,a559cc2d2bc89f9eac193ae83969579e,2722b7e5f68e776d18fe901638034e54,404beeaac7834e583f80a31179f6d3f1,2018-07-05 16:18:39,delivered,37.03,rio de janeiro,RJ,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,b40657a8b73e674b61107a06e46b6f8d,f9e110c72727fb5733e1a7e6a7a230c5,1475ba146afcb53f12a49bb3e38fb444,2018-08-02 21:11:41,delivered,36.94,rio de janeiro,RJ,utilidades_domesticas,625.0,18.0,16.0,16.0,housewares,rio de janeiro,RJ,1.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,ba227a95d8ae1abc30bda3c6c5c08c1a,2722b7e5f68e776d18fe901638034e54,9db6f6b4c1314281d7ae168de7b502d4,2018-06-21 18:54:50,delivered,37.03,rio de janeiro,RJ,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,e1cbcc0a628610d3a838acf58bb4a8a5,60f3f578a77557a165e174623faa427c,4aceced3f07173311e7bf932e72b2e25,2018-07-31 20:05:34,canceled,103.72,sao paulo,SP,cama_mesa_banho,425.0,21.0,16.0,16.0,bed_bath_table,rio de janeiro,RJ,1.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,ecb29eb956683b4c0a93b0a6ad9da2d9,2722b7e5f68e776d18fe901638034e54,fe8854b59888e2f4e16fa95a9fde3e27,2018-06-23 16:36:08,delivered,51.25,pelotas,RS,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,edc07d2563b2d10bdf1a0376f65b8f76,f9e110c72727fb5733e1a7e6a7a230c5,acd35d862cfc0c1741ab3d368c4d341b,2018-08-01 21:40:21,delivered,28.23,congonhas,MG,utilidades_domesticas,625.0,18.0,16.0,16.0,housewares,rio de janeiro,RJ,5.0,1,0
62e44187d92348c552952aa4bf152e90,paid_search,3d5d0dc7073a299e31fa718ce1bc00b6,fe5cc94bdaa0c8c83b6cfb74d01747cf,2722b7e5f68e776d18fe901638034e54,2e401a3a209079930afd5f9e57ec6bb3,2018-06-25 12:25:23,delivered,52.45,natal,RN,beleza_saude,650.0,20.0,20.0,20.0,health_beauty,rio de janeiro,RJ,5.0,1,0
0f2ad81c100f7a6c7475bd26ceb76cbf,organic_search,3492e68f37fd1df87f4f2f2ea247f445,6054d8418ec326a7a9382171632b7a7d,144b8110f0a755915d67660ab747d9d6,06ebadeeb0acfedd1526d66bfb71b061,2018-07-22 18:35:13,delivered,428.91,esteio,RS,brinquedos,3825.0,86.0,14.0,22.0,toys,salto,SP,4.0,1,1
0f2ad81c100f7a6c7475bd26ceb76cbf,organic_search,3492e68f37fd1df87f4f2f2ea247f445,707ce8d2f93336ab1524c11cdb659bec,927c2974fc11ccce0fcd4910175f6ca0,79d1d82da7289f7cdd5f611d6c5df0af,2018-05-09 22:09:32,delivered,58.22,rio de janeiro,RJ,automotivo,200.0,16.0,12.0,11.0,auto,salto,SP,5.0,1,0
0f2ad81c100f7a6c7475bd26ceb76cbf,organic_search,3492e68f37fd1df87f4f2f2ea247f445,ad2cd0c1191ac47da3a52b1bf112b391,1a264b7839c199ba4df21d5284492650,646c33ea702a830b5017485c833d2971,2018-07-04 10:53:59,delivered,31.89,sao paulo,SP,automotivo,250.0,18.0,11.0,14.0,auto,salto,SP,4.0,1,0
0f2ad81c100f7a6c7475bd26ceb76cbf,organic_search,3492e68f37fd1df87f4f2f2ea247f445,b1b7d5ed61bf1eddfc24d53ce60f4f71,0c7e301c5eecc0fe996dd86bc9c290fa,c3ad39ce65d442266f5257c9f55853c9,2018-08-08 19:53:48,delivered,74.08,pontal,SP,automotivo,175.0,18.0,11.0,14.0,auto,salto,SP,5.0,1,0
0f2ad81c100f7a6c7475bd26ceb76cbf,organic_search,3492e68f37fd1df87f4f2f2ea247f445,b2ba6dc36919f6194acddab3c69c65b5,0c7e301c5eecc0fe996dd86bc9c290fa,6fe9ae6b3e2e3ee18fddcfe17f29b226,2018-08-07 20:39:45,delivered,68.68,sao paulo,SP,automotivo,175.0,18.0,11.0,14.0,auto,salto,SP,2.0,1,0
0f2ad81c100f7a6c7475bd26ceb76cbf,organic_search,3492e68f37fd1df87f4f2f2ea247f445,b4472226dccdf2b8b06bbc4256cf7b64,0c7e301c5eecc0fe996dd86bc9c290fa,27a1881f4dd60525c887d0fc446513c3,2018-08-07 18:50:30,delivered,79.52,nova iguacu,RJ,automotivo,175.0,18.0,11.0,14.0,auto,salto,SP,5.0,1,0
0f2ad81c100f7a6c7475bd26ceb76cbf,organic_search,3492e68f37fd1df87f4f2f2ea247f445,ee07e83c0d2cc891e7ff4f5472475ffc,4673c83bbad0277b120ac3251d4b3633,5827bcd580d9c0a637c3482454a6d0cf,2018-05-15 15:10:39,delivered,136.44,rio das ostras,RJ,artes,500.0,16.0,17.0,14.0,art,salto,SP,1.0,1,1
0f2ad81c100f7a6c7475bd26ceb76cbf,organic_search,3492e68f37fd1df87f4f2f2ea247f445,fdc0ec1ee168b2b7c9d3a501b0d1d69d,0c7e301c5eecc0fe996dd86bc9c290fa,2effd138ecdcb406ded5b94ae2381d6c,2018-08-04 23:29:35,delivered,79.52,vitoria,ES,automotivo,175.0,18.0,11.0,14.0,auto,salto,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,0005f50442cb953dcd1d21e1fb923495,4535b0e1091c278dfd193e5a1d63b39f,351d3cb2cee3c7fd0af6616c82df21d3,2018-07-02 13:59:39,delivered,65.39,jandira,SP,livros_tecnicos,850.0,29.0,3.0,21.0,books_technical,sao paulo,SP,4.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,01c1644529b18608f086d2ff0f3b8181,8b41f2becf919f6177cca1ff15dfd311,3c90bb0fba16e889f898e2da1df5fb32,2018-06-23 09:55:44,delivered,135.59,querencia,MT,livros_tecnicos,1550.0,29.0,5.0,21.0,books_technical,sao paulo,SP,4.0,1,1
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,034fe9142b806fe19c1cbc1c752ab08d,20fb650ad1615624d7e202031400f695,9805ae32c145edf1ad0e8d8ab5e8fd8e,2018-04-28 14:44:05,delivered,53.82,nova iguacu,RJ,livros_tecnicos,750.0,29.0,3.0,21.0,books_technical,sao paulo,SP,4.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,03d6e874e44c091359a3ad62f2bec233,173e9fe34bfe97f3a5e6dc57fe897b74,59d26debe9d60cc8467a7bf2b835959f,2018-05-02 13:42:27,delivered,68.64,sao paulo,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,07c33a9470d0df2a30cc8a8ebd0288d1,8ac47b3ab13c68f49f10dde899674149,b4a2eabc4ac6b82d0f3aa2961fc9220b,2018-05-16 18:29:24,delivered,95.2,sao paulo,SP,dvds_blu_ray,2150.0,30.0,5.0,20.0,dvds_blu_ray,sao paulo,SP,4.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,0e7be6aaa59ac324e8b9b4e71a84f3be,69268ea255c0a531db56f066777fdcf1,6ce4c7bd3926439373aeb50dd50569e8,2018-08-14 14:34:56,delivered,80.49,osasco,SP,livros_tecnicos,1300.0,29.0,3.0,21.0,books_technical,sao paulo,SP,4.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,150f52d53dc64bc95bac1d22d50fdcb5,173e9fe34bfe97f3a5e6dc57fe897b74,1e962f6745aa0b6926f1ff0561512454,2018-05-20 20:48:30,delivered,68.18,cerquilho,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,4.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,157ca6af9e09fbc0742ec25ceb3f0f67,173e9fe34bfe97f3a5e6dc57fe897b74,501a71dd201c522f49ddd9630e71f24e,2018-05-07 18:42:24,delivered,80.88,capao da canoa,RS,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,1a2f6c0996af3c2c4aa6eb3e3d536e0b,173e9fe34bfe97f3a5e6dc57fe897b74,66112b1cd81cd04a54f4315599e8a66a,2018-05-23 12:46:35,delivered,69.04,santos,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,244e8c98d54a7a388245e6b5b85d37ee,173e9fe34bfe97f3a5e6dc57fe897b74,26ef1573f4d7d4d8ddf8f351200c2068,2018-07-04 21:32:55,delivered,69.32,sao paulo,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,27a67bd7466cbdf5af5708129e2ca7e5,20fb650ad1615624d7e202031400f695,4c756f2c4da833ba391a526d128e1fbf,2018-07-26 12:43:09,delivered,53.95,rio de janeiro,RJ,livros_tecnicos,750.0,29.0,3.0,21.0,books_technical,sao paulo,SP,4.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,2df3629aa299e4d981055ac3f6be5817,cdd914e78124a73cc28a165cfc4a0bbc,d60f4a3046f0f5a081711930422bd04f,2018-08-07 19:13:29,delivered,105.67,sao paulo,SP,livros_tecnicos,1800.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,322cf8d33165964665e1529f6cbf4f28,686476adb39d272e27b0dd7c111d3762,79b1044d5432d0a7bce1cc735c8b68a1,2018-05-08 17:13:13,delivered,60.37,embu das artes,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,33d3d6ef8e5cb45848d12d1a05bc1d1e,173e9fe34bfe97f3a5e6dc57fe897b74,bad9465f854efad22cb4b4b376224b71,2018-05-03 01:54:33,delivered,68.64,sao paulo,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,34a989b4dcc21e3151e957dfe67df824,173e9fe34bfe97f3a5e6dc57fe897b74,319c850f33954b0d3911b7317282b335,2018-05-01 12:31:07,delivered,68.64,sao jose dos campos,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,4.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,3644a0f31cdec4bf8c4b7b9285a21c9b,173e9fe34bfe97f3a5e6dc57fe897b74,3610c1f3ac5cfb96a72b822965fc8e19,2018-05-04 17:58:27,delivered,72.39,ribeirao preto,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,4.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,377696852de6926eeb2b8322d847a15b,dcc0e81eb76da517c6145e0c64b07c3a,755d117f08b413b6638b6fcdc0dcb72d,2018-04-24 13:18:10,delivered,92.54,feira de santana,BA,livros_tecnicos,1850.0,30.0,5.0,20.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,3860898db238028285b1e05b5ab31238,c04b8195870068ff5c495f269a0bc993,2fb25213583070dd575f4d64ceb760d4,2018-07-19 08:45:23,delivered,68.52,salinas,MG,livros_tecnicos,1100.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,3a584d92b987a7c7424dbff14eea843c,173e9fe34bfe97f3a5e6dc57fe897b74,18298056f3ce66cf7c6a09d22407ea9f,2018-05-16 08:16:32,delivered,74.21,joinville,SC,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,3a5e90544587e9755b94618af63ab9de,173e9fe34bfe97f3a5e6dc57fe897b74,4cad82e85b102488a286e95130b8de6a,2018-05-07 18:02:15,delivered,114.85,barra do corda,MA,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,3c1bdb3d635a802bc38ca0b87c14f2e5,173e9fe34bfe97f3a5e6dc57fe897b74,6d869e6b0b62654adddfa7f8dcc8f2f4,2018-05-22 09:36:38,delivered,69.04,sao paulo,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,3f0cb8f5398fd5dc8e3b02e308391a63,7bdcad1796b53a8f633c1cfd82102efe,f1033bafb0691b4ad24836f8f058ec64,2018-06-06 13:29:57,delivered,107.19,curitiba,PR,livros_tecnicos,1600.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,40ef667b4259d5f521a0fd1a093d0415,4535b0e1091c278dfd193e5a1d63b39f,bb8bd97c39739129411746c4ca7c754f,2018-07-11 19:25:07,delivered,63.12,guarulhos,SP,livros_tecnicos,850.0,29.0,3.0,21.0,books_technical,sao paulo,SP,4.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,43900dda470fa7bbf2a0bcae68491435,173e9fe34bfe97f3a5e6dc57fe897b74,ca2dc7d40c6aca30553ce1c68a0a1d4a,2018-05-09 12:45:54,delivered,136.36,pocos de caldas,MG,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,1
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,47d8487055416af863e81cb7f28f4f19,cdd914e78124a73cc28a165cfc4a0bbc,3d4750ef71b9c11bc21110cdde4cbda2,2018-07-31 13:07:37,delivered,117.45,estrela,RS,livros_tecnicos,1800.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,1
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,4b13014a5302b496d85822e47906556c,173e9fe34bfe97f3a5e6dc57fe897b74,436dfa90e6b1c6ec640492f4b7a39ffe,2018-05-20 18:46:16,delivered,70.66,porto alegre,RS,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,4cdbb26aa0dc8e7179f33edf59722fa8,4535b0e1091c278dfd193e5a1d63b39f,07de064ec1b736d53124c6275c05fee3,2018-07-03 19:29:11,delivered,63.12,sao paulo,SP,livros_tecnicos,850.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,4da1c4073a1bdbb3968cd681337f254d,173e9fe34bfe97f3a5e6dc57fe897b74,7dca8ae78b5b510249184750e69930f5,2018-05-09 17:38:07,delivered,68.18,bebedouro,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,1.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,4f3a6e28d764cf896b1fceb0028422c8,5563f6b699b362e1bd6a2e1e650f52bd,e24fceba7ac4b1b1cd1884f05ba68e9d,2018-07-03 09:34:16,delivered,122.05,campinas,SP,livros_tecnicos,2050.0,29.0,5.0,21.0,books_technical,sao paulo,SP,5.0,1,1
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,5791377a72320ea9128214180b17c54f,173e9fe34bfe97f3a5e6dc57fe897b74,e76321220dd8fd5186c478b2ad214265,2018-06-20 20:02:11,delivered,69.32,sao paulo,SP,livros_tecnicos,950.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,0
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,5b01111319bb33fcc77bb2aef3e938ff,13de26d4d66e20b9262c0ddd00cf5cd8,c8b11aa20558a5c5b2a042f47c83de09,2018-08-04 14:57:19,delivered,208.65,sao paulo,SP,livros_tecnicos,3680.0,29.0,5.0,21.0,books_technical,sao paulo,SP,5.0,1,1
cfccca319397a5ea2bb11bd90b0d925d,paid_search,ba143b05f0110f0dc71ad71b4466ce92,5c2d1d55c31db1cbe069dc9b6454b897,cdd914e78124a73cc28a165cfc4a0bbc,15bea20cd005ed59d34db54c6b32ec98,2018-07-23 18:27:07,delivered,117.45,dores do indaia,MG,livros_tecnicos,1800.0,29.0,3.0,21.0,books_technical,sao paulo,SP,5.0,1,1
