mql_id,投放渠道,seller_id,order_id,product_id,customer_id,order_purchase_timestamp,order_status,payment_value,customer_city,customer_state,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,seller_city,seller_state,review_score,is_order
60a7799873854c9ccd549ec39c8efddf,organic_search,a414555ce331b8c8aea4a9cb8395194d,4f420928ce3031d9833981e1bd5005a0,d14c053e6b7bb2e2f819b1b4926f6159,205e2ab340cb3c8bf457c76b98306c73,2018-03-10 15:31:45,delivered,58.78,sao jose do rio preto,SP,utilidades_domesticas,1307.0,41.0,19.0,28.0,housewares,sao paulo,SP,1.0,1
60a7799873854c9ccd549ec39c8efddf,organic_search,a414555ce331b8c8aea4a9cb8395194d,5989e29098198898f9fe8490e6040c6b,4e674f56be3a9b8c94fafaa44cbba42e,0be456ed130a857046b0b296e0f9badf,2018-04-11 21:14:26,delivered,63.42,sao paulo,SP,ferramentas_jardim,3800.0,86.0,16.0,40.0,garden_tools,sao paulo,SP,,1
60a7799873854c9ccd549ec39c8efddf,organic_search,a414555ce331b8c8aea4a9cb8395194d,6ca63d606e504f859e56df4534878101,4e674f56be3a9b8c94fafaa44cbba42e,2d818d90fcc1bfb78af3435965c726aa,2018-04-17 21:25:46,delivered,72.88,rio de janeiro,RJ,ferramentas_jardim,3800.0,86.0,16.0,40.0,garden_tools,sao paulo,SP,4.0,1
60a7799873854c9ccd549ec39c8efddf,organic_search,a414555ce331b8c8aea4a9cb8395194d,765077a5aa4353d785afcdccc40cbfd9,cbe506e38c6bcaa995a8f629a4d59d22,ab1a448195bfd64f02c4114a20292032,2018-05-04 14:46:10,delivered,514.41,sao paulo,SP,eletrodomesticos_2,25650.0,101.0,23.0,68.0,home_appliances_2,sao paulo,SP,2.0,1
60a7799873854c9ccd549ec39c8efddf,organic_search,a414555ce331b8c8aea4a9cb8395194d,978ffd045ad7d5a208393ca5bae978a6,4e674f56be3a9b8c94fafaa44cbba42e,7d612ccc0b2f698ac19966fff0b767db,2018-03-23 17:04:27,delivered,136.84,itabera,SP,ferramentas_jardim,3800.0,86.0,16.0,40.0,garden_tools,sao paulo,SP,5.0,1
7314a789d9c965494dc1b1c371d120e9,organic_search,,,,,,,,,,,,,,,,,,,0
5261961cfcb904628f54edd0c5f9739f,unknown,,,,,,,,,,,,,,,,,,,0
317d5338c2dd1182bd094370a1121ee4,unknown,,,,,,,,,,,,,,,,,,,0
500dbe7f22bb9b808769c635446b5972,organic_search,,,,,,,,,,,,,,,,,,,0
aca704179243b072a128766eb67ad4ab,paid_search,,,,,,,,,,,,,,,,,,,0
428a96d781ccb96d757bbf82f8242d95,paid_search,c54679b132454625907c773d273d4126,003822434f91204da0a51fe4cf2aba18,99e71b776debf2f01a69dce207e3e4f8,327679cc34d41d4c48ee5e55246aa6d6,2018-06-13 14:10:54,delivered,175.16,rio de janeiro,RJ,perfumaria,250.0,16.0,10.0,11.0,perfumery,guaruja,SP,5.0,1
428a96d781ccb96d757bbf82f8242d95,paid_search,c54679b132454625907c773d273d4126,2bbf04c7da16334276d95e3f4b7b938d,82cef15a4bafa854c7a2a2c9854b7e44,6929bf13d69a3e1100ca056efd8c2c40,2018-05-27 20:49:04,delivered,208.2,concordia,SC,perfumaria,300.0,16.0,10.0,11.0,perfumery,guaruja,SP,4.0,1
428a96d781ccb96d757bbf82f8242d95,paid_search,c54679b132454625907c773d273d4126,4cb686f61b0dc1fccb62139434f14b44,82cef15a4bafa854c7a2a2c9854b7e44,1e205ee45018f8c68daf62359c9c0755,2018-06-28 16:54:40,delivered,202.98,ribeirao preto,SP,perfumaria,300.0,16.0,10.0,11.0,perfumery,guaruja,SP,5.0,1
428a96d781ccb96d757bbf82f8242d95,paid_search,c54679b132454625907c773d273d4126,9b73a14423c28802182017b0c3295a4f,99e71b776debf2f01a69dce207e3e4f8,1555875adb702869814601fd4a7cbe75,2018-04-28 15:07:38,delivered,76.87,sao paulo,SP,perfumaria,250.0,16.0,10.0,11.0,perfumery,guaruja,SP,5.0,1
428a96d781ccb96d757bbf82f8242d95,paid_search,c54679b132454625907c773d273d4126,c6a965cc9489a0d9ede11c4534e916f0,82cef15a4bafa854c7a2a2c9854b7e44,fe6b657f9dfd2e2562ec4c5bfcba3031,2018-05-10 17:16:07,delivered,202.76,adamantina,SP,perfumaria,300.0,16.0,10.0,11.0,perfumery,guaruja,SP,5.0,1
428a96d781ccb96d757bbf82f8242d95,paid_search,c54679b132454625907c773d273d4126,d12bd41a85b974ae688d89083c5dc77c,82cef15a4bafa854c7a2a2c9854b7e44,782a9d54af42b95ff6da5a84b90e5c41,2018-07-28 18:11:21,delivered,253.18,santana de parnaiba,SP,perfumaria,300.0,16.0,10.0,11.0,perfumery,guaruja,SP,5.0,1
428a96d781ccb96d757bbf82f8242d95,paid_search,c54679b132454625907c773d273d4126,e9b3258a406a55c86715a28bf26c98a0,99e71b776debf2f01a69dce207e3e4f8,bf5194ba2c7eaa75eee856b4b61114c0,2018-03-27 14:16:24,delivered,76.87,osasco,SP,perfumaria,250.0,16.0,10.0,11.0,perfumery,guaruja,SP,5.0,1
7bc6fd37ca955009b464c9918ada8719,paid_search,,,,,,,,,,,,,,,,,,,0
69e437ff7067a3c307417c25451f1344,organic_search,,,,,,,,,,,,,,,,,,,0
afb385227f5ff1dcd5c746974baf1060,organic_search,,,,,,,,,,,,,,,,,,,0
d538fafd2c832e8cb5d424d68dc7f8af,unknown,,,,,,,,,,,,,,,,,,,0
8dc56b3dd5380fcd7402ce0fbc75cb1e,organic_search,,,,,,,,,,,,,,,,,,,0
50c2e156c1502fb41bc5d51be51d76a3,organic_search,,,,,,,,,,,,,,,,,,,0
73cdac09836439688e0c3626d39d3ef3,paid_search,,,,,,,,,,,,,,,,,,,0
e4f7dd56f5b3d6db55c68937acdc288f,email,,,,,,,,,,,,,,,,,,,0
36adad451566a9d8f0a9cd1ff06b8e3a,paid_search,,,,,,,,,,,,,,,,,,,0
e2c5889335b1a8988442b4a53af56d0c,organic_search,,,,,,,,,,,,,,,,,,,0
31b60c338e0c43f9100464d36c446e08,organic_search,,,,,,,,,,,,,,,,,,,0
ff22192942900d826b366bc1ba92e665,display,,,,,,,,,,,,,,,,,,,0
21c55cb2ff8f7ce34b89f7cc8cf71d9f,paid_search,4a82168aaef173cbb6e46ae88728f919,8c802dd7e15769c1bb543be2b54ac9d4,14d6a43dc8ec3b5e86ef500845374ebd,2cee507abb562913583ad369e36ca57b,2018-07-16 21:46:38,delivered,176.34,canela,RS,beleza_saude,2400.0,18.0,30.0,18.0,health_beauty,irati,PR,5.0,1
21c55cb2ff8f7ce34b89f7cc8cf71d9f,paid_search,4a82168aaef173cbb6e46ae88728f919,b7d161c2d8850a5c429ef63f992193d2,8f40c3bee77ffbb385d04600d0948d47,69e79c2e874c0c995d596d47bb605889,2018-07-13 15:26:30,delivered,78.8,telemaco borba,PR,perfumaria,200.0,18.0,14.0,12.0,perfumery,irati,PR,2.0,1
21c55cb2ff8f7ce34b89f7cc8cf71d9f,paid_search,4a82168aaef173cbb6e46ae88728f919,f6879e8e12a44ceb4c422c23489a029d,14d6a43dc8ec3b5e86ef500845374ebd,6e303c5ef1cde172b564c70285f61214,2018-07-15 12:29:16,delivered,180.91,sao jose do goiabal,MG,beleza_saude,2400.0,18.0,30.0,18.0,health_beauty,irati,PR,5.0,1
21c55cb2ff8f7ce34b89f7cc8cf71d9f,paid_search,4a82168aaef173cbb6e46ae88728f919,f87c049dcd8cafd8a6880a2e29b5d021,14d6a43dc8ec3b5e86ef500845374ebd,03dfdec9ed6605bb41453c46fac2f2b1,2018-08-07 13:32:25,delivered,176.34,piracicaba,SP,beleza_saude,2400.0,18.0,30.0,18.0,health_beauty,irati,PR,4.0,1
abc8b42c04b3df828530e5292ad14b91,social,,,,,,,,,,,,,,,,,,,0
b277ed5354b3e16e0a7a18f026ad8743,social,,,,,,,,,,,,,,,,,,,0
c16c4407a60fbdfc8930637b47cd2a1a,organic_search,,,,,,,,,,,,,,,,,,,0
467c91b5cf6b0775b563fe44a05388a0,organic_search,,,,,,,,,,,,,,,,,,,0
5dd808ef0d37652165522bd8b73b795e,referral,,,,,,,,,,,,,,,,,,,0
d2ab1b817736bf790ca530b6bd705c5a,organic_search,,,,,,,,,,,,,,,,,,,0
829986ab9445b46f3bd8461eff19e412,referral,,,,,,,,,,,,,,,,,,,0
f30fc9b0f89bdf0ec0b33b6fa2de82a8,email,,,,,,,,,,,,,,,,,,,0
6a923382c8c5696a76af7a604937de28,organic_search,,,,,,,,,,,,,,,,,,,0
b8318ac0b80996f19844156459d09bbb,other,,,,,,,,,,,,,,,,,,,0
585290b0ed4953f353078a3788934ca0,paid_search,,,,,,,,,,,,,,,,,,,0
018b1d3ea470dbb00e3dd6438af19bfb,organic_search,,,,,,,,,,,,,,,,,,,0
e658047c67a80c47b5ba982ab520b59a,paid_search,,,,,,,,,,,,,,,,,,,0
048517851c55e77cf9daf170c6fdd7ab,paid_search,,,,,,,,,,,,,,,,,,,0
b937a56ac2082006f7b0a40ab60fe958,paid_search,,,,,,,,,,,,,,,,,,,0
e19ca372bf6eed81fbf6dfc59ce9c625,direct_traffic,,,,,,,,,,,,,,,,,,,0
fc51f566fbeb56194ca2beaefc9aaf4b,organic_search,,,,,,,,,,,,,,,,,,,0
f09845b1ef57647ae29b2833540f0028,social,,,,,,,,,,,,,,,,,,,0
37a3d08abac5f12e8c0fad6cfe21e079,unknown,,,,,,,,,,,,,,,,,,,0
dcaadd992d05b51b8a81e2e6821a4574,organic_search,,,,,,,,,,,,,,,,,,,0
00f42382da08bb47df2585a2590be0a7,organic_search,,,,,,,,,,,,,,,,,,,0
0fc55b68b62a7bdc44bfc347f48d4277,organic_search,,,,,,,,,,,,,,,,,,,0
9f6c077a408bac3edc58b85effd90c45,social,,,,,,,,,,,,,,,,,,,0
0141f065e310a9e40011628269e71ded,unknown,,,,,,,,,,,,,,,,,,,0
b56b1c311b63f21db9eee26031aa2b4d,organic_search,,,,,,,,,,,,,,,,,,,0
aafe7061523ba396c00a46a0f4056b31,social,,,,,,,,,,,,,,,,,,,0
eb2c115996de9709efa58507c07b40ab,social,,,,,,,,,,,,,,,,,,,0
4952d2ac78b534c78d7a21c60a236e4c,unknown,41b9c7bfadf5f42b93b7bfbae1b84494,,,,,,,,,,,,,,,,,,0
ec28805f3b725ff393c2b4a3f80c104d,paid_search,,,,,,,,,,,,,,,,,,,0
6106c564e568969d698ddd9c43632195,organic_search,,,,,,,,,,,,,,,,,,,0
a81855f5ad4a94d453bb634487082a90,email,,,,,,,,,,,,,,,,,,,0
f6cfa63e87f868894fd3ecaa4d0fa6e3,referral,,,,,,,,,,,,,,,,,,,0
00efe3d30e8d51ae61fa5d5c96478a95,organic_search,,,,,,,,,,,,,,,,,,,0
64b707eebcb0eb4f7907a3bcbf1df6e6,paid_search,,,,,,,,,,,,,,,,,,,0
f60a0773c48f1312c792c95a86d459e7,paid_search,,,,,,,,,,,,,,,,,,,0
d90b1c32b55f731e8a2072bfad782fdd,paid_search,d8d9567d0bfb0bc7eb845a205ba42657,1def557ed62966137b261a8229f74e39,6617dc0e4b4e8c383c5b34faaa2da4ca,7f5a426d2b8d8865b311af0d52674b77,2018-03-28 22:20:31,delivered,33.61,ubatuba,SP,livros_interesse_geral,650.0,17.0,5.0,22.0,books_general_interest,sao paulo,SP,5.0,1
d90b1c32b55f731e8a2072bfad782fdd,paid_search,d8d9567d0bfb0bc7eb845a205ba42657,2591661e8952477c49e9efd03a319cfc,d37c472122b18add1612235b8d907eb8,b6c593306a923aee9d3653c4f80b46d2,2018-05-02 21:36:54,delivered,37.75,natal,RN,bebes,500.0,21.0,4.0,26.0,baby,sao paulo,SP,3.0,1
d90b1c32b55f731e8a2072bfad782fdd,paid_search,d8d9567d0bfb0bc7eb845a205ba42657,b8cf03f4a08e3dc7eb2509ef520b20e2,8c5bf458020588e0dfeda011254eadbe,3f4423d700a7c924ec43c17246a5ee6d,2018-08-22 08:25:48,delivered,87.2,sao caetano do sul,SP,livros_interesse_geral,450.0,26.0,4.0,26.0,books_general_interest,sao paulo,SP,1.0,1
d90b1c32b55f731e8a2072bfad782fdd,paid_search,d8d9567d0bfb0bc7eb845a205ba42657,ba4784ebeeb6afef6125ba505dcc4f76,8c5bf458020588e0dfeda011254eadbe,00aa3aa0438ac8a9e8a9378171ccd055,2018-08-13 14:59:15,delivered,34.35,itajuba,MG,livros_interesse_geral,450.0,26.0,4.0,26.0,books_general_interest,sao paulo,SP,5.0,1
0e9d48fe4fca69a47f5353d0a62333c2,social,,,,,,,,,,,,,,,,,,,0
55055df57e5c23d67dd957d1a4bd8b91,social,,,,,,,,,,,,,,,,,,,0
6a12f708b55e1bfdd870fc3ed6292b1b,organic_search,,,,,,,,,,,,,,,,,,,0
f7d7a8410cdb8c339a83a959bd0bf96e,organic_search,,,,,,,,,,,,,,,,,,,0
2d76ad7ae5fb13d95eb34c39c6fb59b0,unknown,,,,,,,,,,,,,,,,,,,0
8bfcbdd65996c417acdfad207838abb9,organic_search,,,,,,,,,,,,,,,,,,,0
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,0749c820395dd586556efd230c9d1bb9,01ea398598302b06869909ac5bfa5bcf,5248d3a86f1b9bfe42ed12027d84b454,2018-07-04 13:12:48,shipped,101.8,nova odessa,SP,utilidades_domesticas,5000.0,35.0,28.0,32.0,housewares,sao paulo,SP,,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,0b137ac032763829e728afcfee3ac3f2,a9ccb9dca11ae8ca804b47417d0411f2,b2bef38366dc077d98cbc04d439fa233,2018-07-01 20:25:18,delivered,189.26,sao paulo,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,4.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,1da44207e99dbf6f88a322548bb43aab,0a407038cdb51df51fa8d01c54fa05f0,211e24a3bea5fbbaa50ae668bb65fa76,2018-08-19 12:01:33,delivered,137.01,guarulhos,SP,utilidades_domesticas,5550.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,2e1280399c65455d35233b8e0144d883,a9ccb9dca11ae8ca804b47417d0411f2,c4f0c7701cf183ceb6f4f05a5e6db4a6,2018-06-07 13:09:44,delivered,188.86,monte mor,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,1.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,34ab0cb9a828372a0c1de84088b216ae,a9ccb9dca11ae8ca804b47417d0411f2,66aeda5555542d7cc245264c97dd52c3,2018-07-03 17:08:07,delivered,189.26,rio claro,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,363f8154ce0860b9c0c5a4c09e9f619c,a9ccb9dca11ae8ca804b47417d0411f2,2894d1f67d717f4ed8bde367b17e0005,2018-07-18 12:53:57,delivered,189.26,sao paulo,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,3a328e1340a59982235a158a25133cba,88a3f73bd7326cded0153029c775d145,d86bc7648165e5ea4dc2350d3bb291f6,2018-07-21 01:22:16,delivered,121.04,sao paulo,SP,esporte_lazer,5900.0,35.0,28.0,32.0,sports_leisure,sao paulo,SP,1.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,43cc7aac762dbd5d93a8354a946d85d9,88a3f73bd7326cded0153029c775d145,d4b39e7665072457e7ef461a39cabfed,2018-08-05 08:03:50,delivered,140.47,meridiano,SP,esporte_lazer,5900.0,35.0,28.0,32.0,sports_leisure,sao paulo,SP,4.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,43e22b919baf176fe28fb243217cc90c,e4b6f030d5280d30656abaa4ee64ef81,46f70e082caf080ea42736d39f169d3e,2018-07-01 23:01:29,delivered,121.04,sao paulo,SP,utilidades_domesticas,5300.0,35.0,28.0,32.0,housewares,sao paulo,SP,4.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,477ee3f21cb7374ecfa12433c30f53f5,a9ccb9dca11ae8ca804b47417d0411f2,384a027682b0ddc9d88f4aab723d9730,2018-06-21 10:46:55,delivered,195.17,boituva,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,4.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,5b0a937c574c108a5e2359af5665b99a,12679a5fde22662b441abe4f754345ae,e2436ba9192da3fdf16eaaf26d17468d,2018-07-23 22:28:09,delivered,231.6,rio de janeiro,RJ,utilidades_domesticas,10825.0,48.0,35.0,45.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,5b8dcad724fe4568d2615017c056e69b,a9ccb9dca11ae8ca804b47417d0411f2,97300bfd9a30cf2f2ec1046a2abc1f2b,2018-08-13 21:23:53,delivered,259.85,valinhos,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,1.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,648e0ac5cc6c2c2f7fa83738b193516a,12679a5fde22662b441abe4f754345ae,bf0bb80f1dde0b8bb3b522d8146a764f,2018-06-05 13:24:48,delivered,210.36,sao paulo,SP,utilidades_domesticas,10825.0,48.0,35.0,45.0,housewares,sao paulo,SP,4.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,736949a08413c4ce4af7e3f75291fb64,e4b6f030d5280d30656abaa4ee64ef81,eff7fa81e883948703854337af2c2983,2018-06-26 09:26:55,delivered,121.04,sao paulo,SP,utilidades_domesticas,5300.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,75c3cc4d3b69230a82468be4d1afe002,0a407038cdb51df51fa8d01c54fa05f0,1af50531df15b7eb8d15a95d3fbec0f4,2018-08-04 13:07:58,delivered,171.03,juazeiro,BA,utilidades_domesticas,5550.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,79da3f5fe31ad1e454f06f95dc032ad5,154358528b8fd5995d0d80abd3f4f08a,7eefe1898dff66fa3b252fda68ff2ff2,2018-06-05 17:00:04,delivered,98.94,pocos de caldas,MG,utilidades_domesticas,3800.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,869801fc99307b961a244f5828e568bc,04e90f954f5fde312ce378b26ddfad13,d989bb99a2ac80add9e16a77da2e009c,2018-06-17 09:41:10,delivered,188.37,sao paulo,SP,utilidades_domesticas,7600.0,49.0,40.0,40.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,86f326cf5027a4aff831e2c80f1b383e,88a3f73bd7326cded0153029c775d145,c99f831eb20be92ec0497c616a6dcc93,2018-07-24 10:28:02,delivered,149.66,aracaju,SE,esporte_lazer,5900.0,35.0,28.0,32.0,sports_leisure,sao paulo,SP,4.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,8b02937454ecbf39dea9989375d931e3,e4b6f030d5280d30656abaa4ee64ef81,eb5cfb1e923b447232fd8d969c517974,2018-07-10 18:54:07,delivered,141.19,jaboatao dos guararapes,PE,utilidades_domesticas,5300.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,942456653f776d428a6107bb73f7780c,88a3f73bd7326cded0153029c775d145,67a0a75c349534ca26728cbb0864a8f0,2018-08-14 13:09:01,delivered,270.26,itapevi,SP,esporte_lazer,5900.0,35.0,28.0,32.0,sports_leisure,sao paulo,SP,3.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,96a0411828c1774771b1c912e8dd813c,154358528b8fd5995d0d80abd3f4f08a,e328b8959b9167b1106d4108c3ef0b92,2018-06-06 13:24:51,delivered,93.37,sao paulo,SP,utilidades_domesticas,3800.0,35.0,28.0,32.0,housewares,sao paulo,SP,4.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,aa20a93ef3a47575823a475a8dd8399d,a9ccb9dca11ae8ca804b47417d0411f2,7a37b4155f68fadf391ca54d5ac9b719,2018-06-26 19:22:37,delivered,189.26,sao bernardo do campo,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,2.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,ab668aaea7f0e48e485474b11f44c582,a9ccb9dca11ae8ca804b47417d0411f2,52584132eae2a44eb993f99d1de4e6b5,2018-06-18 14:53:05,delivered,189.26,sao paulo,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,ad2e046d1a59ee49ddf9ae258360b81b,88a3f73bd7326cded0153029c775d145,412ccfcbac9738eaa7df3fe0210d9e3b,2018-08-15 07:28:01,delivered,135.13,sao paulo,SP,esporte_lazer,5900.0,35.0,28.0,32.0,sports_leisure,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,b08e84226fa195d1d2f2edca21486c8e,0a407038cdb51df51fa8d01c54fa05f0,df4bf0754b4fc36ea13f67b02c5651e4,2018-08-05 13:25:26,delivered,142.56,taubate,SP,utilidades_domesticas,5550.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,b74b01e1553f1129b7aa5c0b73016c62,154358528b8fd5995d0d80abd3f4f08a,14ee461cb73062a37b46087e2e18d753,2018-06-03 17:41:43,delivered,93.36999999999999,sorocaba,SP,utilidades_domesticas,3800.0,35.0,28.0,32.0,housewares,sao paulo,SP,1.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,c6aae003b7c6c4c197112467858aa37b,154358528b8fd5995d0d80abd3f4f08a,fcf2e90a30d69843bd526fab018317c5,2018-06-21 13:34:39,delivered,226.96,belo horizonte,MG,utilidades_domesticas,3800.0,35.0,28.0,32.0,housewares,sao paulo,SP,4.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,db34c05a3a62253b75d21d5383f7f094,0a407038cdb51df51fa8d01c54fa05f0,c34527f7e4e6e1af21c875a28db6e84c,2018-06-24 14:36:00,delivered,136.79,salvador,BA,utilidades_domesticas,5550.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,dd26c70e6896e3faa053b43b35ba8330,0a407038cdb51df51fa8d01c54fa05f0,2b8c2a8176b08fd269aa0f075938aad9,2018-07-26 12:12:08,delivered,150.54,vespasiano,MG,utilidades_domesticas,5550.0,35.0,28.0,32.0,housewares,sao paulo,SP,4.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,e43abf9982299e5688c4848401c0fe83,d529c23aaa143a69fea24ed9c77a1675,a2fec579a2a42e83cc3779891266ce5a,2018-06-27 19:07:12,delivered,136.04,praia grande,SP,utilidades_domesticas,7150.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,ee43f81be49659ebbee2bc7b90aeef4b,88a3f73bd7326cded0153029c775d145,6ec9f5dc2b3ba35ba341bd0b1fab481d,2018-08-18 10:19:46,delivered,160.81,cristiano otoni,MG,esporte_lazer,5900.0,35.0,28.0,32.0,sports_leisure,sao paulo,SP,2.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,f09afa8a9cfcfba64cb18282881fe509,0a407038cdb51df51fa8d01c54fa05f0,9c86f05a667e70dbf3bc34004eaa113d,2018-08-12 11:04:12,delivered,188.89,sao jose do egito,PE,utilidades_domesticas,5550.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,f13e2dd2c1c2f64bad1edb05bf4f241c,a9ccb9dca11ae8ca804b47417d0411f2,6641d4bc99bd20a09ec8c66f4c7ae0e3,2018-06-28 10:55:54,delivered,195.17,ituverava,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,f26f902bdbbc733c04384af07f954c19,88a3f73bd7326cded0153029c775d145,e04fc9722632182bd8740b612e764f2f,2018-08-20 14:25:47,delivered,135.13,taboao da serra,SP,esporte_lazer,5900.0,35.0,28.0,32.0,sports_leisure,sao paulo,SP,1.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,f2dca318c079a2926e6162e12d08ca31,e4b6f030d5280d30656abaa4ee64ef81,f958c0b8328c460f2e99dbdc9158a8b7,2018-07-08 20:51:25,delivered,121.04,sorocaba,SP,utilidades_domesticas,5300.0,35.0,28.0,32.0,housewares,sao paulo,SP,5.0,1
6dfdc6a7e91f5d20a16c956c33974ca5,organic_search,3ab971ce71839580d2ae5b4e40fe8044,f7a7059f0d9946568a0892de75768327,a9ccb9dca11ae8ca804b47417d0411f2,e5c4ecd26f96f4c396a87c36e270d66a,2018-07-19 22:42:54,delivered,189.26,osasco,SP,utilidades_domesticas,8600.0,45.0,35.0,35.0,housewares,sao paulo,SP,,1
d0f04d58dba0df8d2946971047f8c895,email,,,,,,,,,,,,,,,,,,,0
c634461583738aa142215561fe7f0248,organic_search,,,,,,,,,,,,,,,,,,,0
ae0ecbe3e82ed7eb0c1066059d9513df,organic_search,,,,,,,,,,,,,,,,,,,0
e16b7c6134db5e15a521ec10fd405ddf,social,,,,,,,,,,,,,,,,,,,0
f36a0f70291c903ae5664927b016c488,social,,,,,,,,,,,,,,,,,,,0
6e46c13ed39fe5d1af9985e17d98b28a,email,,,,,,,,,,,,,,,,,,,0
d9a212a763c82cc06a17a3e84449eb50,paid_search,,,,,,,,,,,,,,,,,,,0
